Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Data Sent (KB),4.38,4.00,4.54,17.51,4.02,4.08,4.15,4.36,4.48,4.50,4.53,4.54,4.54,0.22
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),112610.64,107200.44,118599.15,450442.55,107292.50,107660.77,108121.11,109502.13,112321.48,115430.00,117331.49,117965.32,118472.38,4293.08
HTTP Receiving (ms),106126.03,101053.44,109502.00,424504.14,101158.80,101580.24,102107.04,103687.45,106974.35,109412.94,109466.37,109484.18,109498.43,3541.65
HTTP Sending (ms),18.96,0.18,25.28,75.83,0.93,3.92,7.66,18.89,25.18,25.25,25.27,25.28,25.28,10.84
HTTP Total Time (ms),112629.20,107200.44,118623.93,450516.79,107293.25,107664.50,108128.55,109520.73,112346.21,115454.68,117356.23,117990.08,118497.16,4300.88
HTTP Waiting (TTFB) (ms),6465.65,2634.80,9190.66,25862.59,2701.15,2966.56,3298.31,4293.57,7018.56,9190.64,9190.65,9190.65,9190.66,2834.97
Input Sequence Length (tokens),1024.00,1024.00,1024.00,4096.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Inter Chunk Latency (ms),44.83,0.00,194.06,424487.27,0.00,6.56,26.20,41.73,45.50,48.40,52.30,62.41,135.97,20.09
Inter Token Latency (ms),12.98,12.38,13.39,51.91,12.39,12.44,12.50,12.67,13.07,13.38,13.39,13.39,13.39,0.43
OSL Mismatch Diff % (%),-0.17,-0.37,-0.01,-0.68,-0.36,-0.34,-0.31,-0.23,-0.15,-0.09,-0.05,-0.03,-0.02,0.13
Output Sequence Length (tokens),8178.00,8162.00,8191.00,32712.00,8162.45,8164.25,8166.50,8173.25,8179.50,8184.25,8188.30,8189.65,8190.73,10.51
Output Token Count (tokens),6774.75,5783.00,7571.00,27099.00,5798.03,5858.15,5933.30,6158.75,6872.50,7488.50,7538.00,7554.50,7567.70,763.11
Output Token Throughput Per User (tokens/sec/user),77.14,74.67,80.76,308.55,74.67,74.69,74.71,74.76,76.56,78.94,80.03,80.40,80.69,2.56
Prefill Throughput Per User (tokens/sec/user),205.25,111.11,388.61,821.01,111.11,111.11,111.11,111.11,160.65,254.79,335.08,361.84,383.25,113.32
Reasoning Token Count (tokens),1403.25,620.00,2399.00,5613.00,622.43,632.15,644.30,680.75,1297.00,2019.50,2247.20,2323.10,2383.82,764.53
Request Latency (ms),112606.63,107196.46,118593.15,450426.53,107288.54,107656.86,108117.27,109498.49,112318.46,115426.60,117326.53,117959.84,118466.48,4292.46
Time to First Output Token (ms),29911.08,9693.80,51957.94,119644.34,10028.96,11369.61,13045.41,18072.82,28996.30,40834.56,47508.59,49733.27,51513.01,16036.56
Time to First Token (ms),6484.82,2635.06,9216.16,25939.27,2702.17,2970.59,3306.11,4312.69,7044.02,9216.15,9216.16,9216.16,9216.16,2843.52
Time to Second Token (ms),81.88,71.01,90.24,327.53,71.16,71.77,72.53,74.82,83.14,90.21,90.23,90.23,90.24,8.53
Tokens In Flight (tokens),18409.94,0.00,34676.12,,,,,,17804.52,,31061.07,32833.97,34316.00,8990.06

Metric,Value
Benchmark Duration (sec),118.59
Input Token Throughput (tokens/sec),34.53
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),275.79
Request Count,4.00
Request Throughput (requests/sec),0.03
Total Input Sequence Length (tokens),4096.00
Total Output Sequence Length (tokens),32712.00
Total Output Tokens (tokens),27099.00
Total Reasoning Tokens (tokens),5613.00
Total Token Throughput (tokens/sec),310.33
