Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Token Throughput Per User (tokens/sec/user),49.57,49.57,49.57,49.57,49.57,49.57,49.57,49.57,49.57,49.57,49.57,49.57,49.57,0.00
Prefill Throughput Per User (tokens/sec/user),4557.36,4557.36,4557.36,4557.36,4557.36,4557.36,4557.36,4557.36,4557.36,4557.36,4557.36,4557.36,4557.36,0.00
Request Latency (ms),165459.33,165459.33,165459.33,165459.33,165459.33,165459.33,165459.33,165459.33,165459.33,165459.33,165459.33,165459.33,165459.33,0.00
Time to First Output Token (ms),225.35,225.35,225.35,225.35,225.35,225.35,225.35,225.35,225.35,225.35,225.35,225.35,225.35,0.00
Time to First Token (ms),225.35,225.35,225.35,225.35,225.35,225.35,225.35,225.35,225.35,225.35,225.35,225.35,225.35,0.00
Time to Second Token (ms),21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,0.00
Tokens In Flight (tokens),5231.11,0.00,9219.00,,,,,,5288.00,,8457.00,8839.00,9143.00,2366.19
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,0.00

Metric,Value
Benchmark Duration (sec),165.46
Input Token Throughput (tokens/sec),6.21
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),49.50
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),8192.00
Total Output Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),55.71
Total Usage Completion Tokens (tokens),8192.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),9219.00
