Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,313.75,160.00,394.00,2510.00,164.20,181.00,202.00,277.75,338.00,376.75,391.90,392.95,393.79,79.12
HTTP Chunks Sent,1.00,1.00,1.00,8.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),27.83,0.00,32.49,222.65,2.09,10.44,20.88,31.24,32.08,32.21,32.33,32.41,32.48,10.55
HTTP Connection Overhead (ms),27.83,0.00,32.49,222.65,2.09,10.44,20.88,31.24,32.08,32.21,32.33,32.41,32.48,10.55
HTTP Connection Reused (ratio),0.12,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.65,0.93,0.33
HTTP Data Received (KB),131.74,117.75,139.13,1053.93,118.35,120.72,123.69,126.29,134.56,137.11,138.92,139.03,139.11,7.10
HTTP Data Sent (KB),33.95,30.82,34.77,271.62,31.04,31.94,33.05,34.04,34.43,34.55,34.62,34.70,34.76,1.21
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),36701.49,15772.70,48714.70,293611.95,16414.66,18982.51,22192.33,30496.13,38279.95,47374.99,48327.21,48520.96,48675.95,11131.46
HTTP Receiving (ms),16895.93,10764.53,19383.74,135167.42,10976.60,11824.88,12885.24,16337.59,17892.44,19045.00,19319.60,19351.67,19377.33,2862.14
HTTP Sending (ms),28.27,0.27,32.94,226.15,2.37,10.78,21.28,31.68,32.57,32.67,32.79,32.86,32.92,10.61
HTTP Total Time (ms),36729.33,15772.70,48746.78,293834.60,16416.94,18993.89,22215.07,30528.30,38310.96,47407.12,48359.04,48552.91,48708.01,11138.83
HTTP Waiting (TTFB) (ms),19777.30,5007.90,30943.60,158218.37,5435.51,7145.93,9283.96,13480.22,19121.10,28508.23,30943.55,30943.58,30943.60,8960.30
Input Sequence Length (tokens),8192.00,8192.00,8192.00,65536.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Inter Chunk Latency (ms),43.66,0.00,209.53,135078.98,0.00,0.00,0.00,29.77,45.68,55.27,72.96,92.82,142.30,30.33
Inter Token Latency (ms),16.51,10.53,18.94,132.07,10.74,11.55,12.57,15.96,17.49,18.61,18.88,18.91,18.94,2.80
OSL Mismatch Diff % (%),-0.02,-0.10,0.00,-0.20,-0.10,-0.10,-0.10,-0.02,0.00,0.00,0.00,0.00,0.00,0.04
Output Sequence Length (tokens),1023.75,1023.00,1024.00,8190.00,1023.00,1023.00,1023.00,1023.75,1024.00,1024.00,1024.00,1024.00,1024.00,0.43
Output Token Count (tokens),98.00,79.00,117.00,196.00,79.38,80.90,82.80,88.50,98.00,107.50,113.20,115.10,116.62,19.00
Output Token Throughput Per User (tokens/sec/user),62.88,52.79,94.94,503.06,52.81,52.88,52.96,53.73,57.19,63.26,80.56,87.75,93.50,13.76
Prefill Throughput Per User (tokens/sec/user),578.73,264.46,1635.69,4629.85,264.46,264.46,264.46,287.68,431.13,613.30,1005.02,1320.35,1572.63,428.06
Reasoning Token Count (tokens),999.25,906.00,1024.00,7994.00,908.66,919.30,932.60,1004.00,1024.00,1024.00,1024.00,1024.00,1024.00,43.91
Request Latency (ms),36691.04,15772.80,48699.37,293528.33,16411.77,18967.65,22162.50,30477.58,38277.54,47370.08,48318.57,48508.97,48661.29,11134.23
Time to First Output Token (ms),30961.14,14103.48,47818.80,61922.27,14440.63,15789.24,17475.01,22532.31,30961.14,39389.97,44447.27,46133.03,47481.65,16857.66
Time to First Token (ms),19806.17,5008.27,30976.51,158449.36,5438.18,7157.79,9307.32,13513.13,19154.18,28541.15,30976.16,30976.34,30976.48,8966.93
Time to Second Token (ms),66.25,29.23,180.83,530.02,30.18,33.99,38.75,43.28,53.90,62.57,98.86,139.84,172.63,44.58
Tokens In Flight (tokens),50793.23,0.00,67027.37,,,,,,57905.55,,66181.60,66585.48,66931.29,15342.88

Metric,Value
Benchmark Duration (sec),48.70
Input Token Throughput (tokens/sec),1345.17
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),168.10
Request Count,8.00
Request Throughput (requests/sec),0.16
Total Input Sequence Length (tokens),65536.00
Total Output Sequence Length (tokens),8190.00
Total Output Tokens (tokens),196.00
Total Reasoning Tokens (tokens),7994.00
Total Token Throughput (tokens/sec),1513.27


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
