Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Data Received (KB),2351.24,2345.45,2356.65,75239.58,2345.67,2346.25,2347.55,2349.12,2351.14,2353.81,2355.16,2355.49,2356.40,3.00
HTTP Data Sent (KB),4.52,3.89,4.92,144.49,4.00,4.28,4.34,4.42,4.52,4.60,4.73,4.76,4.87,0.18
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),730090.45,721774.40,737969.36,23362894.38,721781.64,721921.37,722594.94,723125.24,730230.82,737103.02,737489.48,737862.08,737941.19,6997.65
HTTP Receiving (ms),728953.98,721444.97,737103.15,23326527.23,721460.81,721496.21,721726.13,721774.59,728786.97,735981.00,736506.42,736895.74,737073.82,7150.28
HTTP Sending (ms),17.84,0.15,36.21,570.93,0.15,0.16,0.17,0.19,19.04,34.55,35.36,35.54,36.05,16.14
HTTP Total Time (ms),730107.99,721774.40,737969.36,23363455.68,721792.18,721955.48,722628.51,723159.28,730247.33,737103.02,737489.48,737863.61,737942.25,6983.81
HTTP Waiting (TTFB) (ms),1118.63,267.16,2165.80,35796.22,270.49,423.61,694.09,801.68,1040.95,1316.02,1819.92,2079.99,2139.26,475.64
Input Sequence Length (tokens),1024.00,1024.00,1024.00,32768.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Inter Chunk Latency (ms),89.07,0.00,573.36,23326494.82,20.67,58.83,65.38,74.45,88.40,103.09,113.75,119.84,154.56,23.51
Inter Token Latency (ms),88.99,88.08,89.99,2847.82,88.08,88.08,88.11,88.12,88.97,89.85,89.92,89.96,89.99,0.87
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,262144.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,262144.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),11.24,11.11,11.35,359.61,11.11,11.12,11.12,11.13,11.24,11.35,11.35,11.35,11.35,0.11
Prefill Throughput Per User (tokens/sec/user),1129.11,465.66,3681.41,36131.45,471.31,484.25,551.87,758.85,971.64,1224.05,1475.37,2500.75,3591.43,694.53
Request Latency (ms),730089.59,721774.47,737969.44,23362866.78,721781.76,721921.60,722595.18,723125.46,730230.90,737103.09,737489.57,737862.15,737941.27,6996.73
Time to First Output Token (ms),1136.62,278.15,2199.05,36371.96,285.54,453.67,694.46,836.57,1054.30,1349.42,1855.51,2114.63,2173.34,482.58
Time to First Token (ms),1136.62,278.15,2199.05,36371.96,285.54,453.67,694.46,836.57,1054.30,1349.42,1855.51,2114.63,2173.34,482.58
Time to Second Token (ms),219.58,23.54,415.46,7026.64,23.57,40.93,55.51,187.72,258.87,267.16,288.71,321.30,387.45,95.63
Tokens In Flight (tokens),88240.64,0.00,147372.82,,,,,,91321.76,,137155.00,142322.84,146364.21,37410.72
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,262144.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),1024.00,1024.00,1024.00,32768.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Total Tokens (tokens),9216.00,9216.00,9216.00,294912.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,0.00

Metric,Value
Benchmark Duration (sec),1460.49
Input Token Throughput (tokens/sec),22.44
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),179.48
Request Count,32.00
Request Throughput (requests/sec),0.02
Total Input Sequence Length (tokens),32768.00
Total Output Sequence Length (tokens),262144.00
Total Output Tokens (tokens),262144.00
Total Token Throughput (tokens/sec),201.92
Total Usage Completion Tokens (tokens),262144.00
Total Usage Prompt Tokens (tokens),32768.00
Total Usage Total Tokens (tokens),294912.00
