Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Request Latency (ms),14569.83,14569.83,14569.83,14569.83,14569.83,14569.83,14569.83,14569.83,14569.83,14569.83,14569.83,14569.83,14569.83,0.00
Time to First Output Token (ms),268.40,268.40,268.40,268.40,268.40,268.40,268.40,268.40,268.40,268.40,268.40,268.40,268.40,0.00
Time to First Token (ms),268.40,268.40,268.40,268.40,268.40,268.40,268.40,268.40,268.40,268.40,268.40,268.40,268.40,0.00
Time to Second Token (ms),11.81,11.81,11.81,11.81,11.81,11.81,11.81,11.81,11.81,11.81,11.81,11.81,11.81,0.00
Tokens In Flight (tokens),1528.31,0.00,2051.00,,,,,,1528.00,,1947.00,1999.00,2041.00,302.93
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,0.00

Metric,Value
Benchmark Duration (sec),14.57
Input Token Throughput (tokens/sec),70.46
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),70.25
Request Count,1.00
Request Throughput (requests/sec),0.07
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),1024.00
Total Output Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),140.71
Total Usage Completion Tokens (tokens),1024.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),2051.00
