Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Data Received (KB),156.89,156.89,156.89,156.89,156.89,156.89,156.89,156.89,156.89,156.89,156.89,156.89,156.89,0.00
HTTP Data Sent (KB),34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),15549.89,15549.89,15549.89,15549.89,15549.89,15549.89,15549.89,15549.89,15549.89,15549.89,15549.89,15549.89,15549.89,0.00
HTTP Receiving (ms),10897.56,10897.56,10897.56,10897.56,10897.56,10897.56,10897.56,10897.56,10897.56,10897.56,10897.56,10897.56,10897.56,0.00
HTTP Sending (ms),4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,0.00
HTTP Total Time (ms),15554.07,15554.07,15554.07,15554.07,15554.07,15554.07,15554.07,15554.07,15554.07,15554.07,15554.07,15554.07,15554.07,0.00
HTTP Waiting (TTFB) (ms),4647.75,4647.75,4647.75,4647.75,4647.75,4647.75,4647.75,4647.75,4647.75,4647.75,4647.75,4647.75,4647.75,0.00
Input Sequence Length (tokens),8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,0.00
Inter Chunk Latency (ms),20.03,0.00,65.95,10897.51,0.00,6.10,11.72,16.40,19.82,23.19,27.64,32.16,50.90,8.26
Inter Token Latency (ms),10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,0.00
Prefill Throughput Per User (tokens/sec/user),1761.60,1761.60,1761.60,1761.60,1761.60,1761.60,1761.60,1761.60,1761.60,1761.60,1761.60,1761.60,1761.60,0.00
Reasoning Token Count (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Request Latency (ms),15550.09,15550.09,15550.09,15550.09,15550.09,15550.09,15550.09,15550.09,15550.09,15550.09,15550.09,15550.09,15550.09,0.00
Time to First Token (ms),4652.58,4652.58,4652.58,4652.58,4652.58,4652.58,4652.58,4652.58,4652.58,4652.58,4652.58,4652.58,4652.58,0.00
Time to Second Token (ms),12.59,12.59,12.59,12.59,12.59,12.59,12.59,12.59,12.59,12.59,12.59,12.59,12.59,0.00
Tokens In Flight (tokens),8551.80,0.00,9220.00,,,,,,8488.48,,9071.44,9144.78,9203.08,373.46

Metric,Value
Benchmark Duration (sec),15.55
Input Token Throughput (tokens/sec),526.90
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),65.83
Request Count,1.00
Request Throughput (requests/sec),0.06
Total Input Sequence Length (tokens),8196.00
Total Output Sequence Length (tokens),1024.00
Total Reasoning Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),592.73
