Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,0.00
Prefill Throughput Per User (tokens/sec/user),1967.38,1967.38,1967.38,1967.38,1967.38,1967.38,1967.38,1967.38,1967.38,1967.38,1967.38,1967.38,1967.38,0.00
Reasoning Token Count (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Request Latency (ms),15066.07,15066.07,15066.07,15066.07,15066.07,15066.07,15066.07,15066.07,15066.07,15066.07,15066.07,15066.07,15066.07,0.00
Time to First Token (ms),4165.94,4165.94,4165.94,4165.94,4165.94,4165.94,4165.94,4165.94,4165.94,4165.94,4165.94,4165.94,4165.94,0.00
Time to Second Token (ms),42.33,42.33,42.33,42.33,42.33,42.33,42.33,42.33,42.33,42.33,42.33,42.33,42.33,0.00
Tokens In Flight (tokens),8563.02,0.00,9220.00,,,,,,8512.20,,9076.55,9144.50,9204.90,370.98

Metric,Value
Benchmark Duration (sec),15.07
Input Token Throughput (tokens/sec),543.84
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),67.95
Request Count,1.00
Request Throughput (requests/sec),0.07
Total Input Sequence Length (tokens),8196.00
Total Output Sequence Length (tokens),1024.00
Total Reasoning Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),611.78
