Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),16.10,16.10,16.10,16.10,16.10,16.10,16.10,16.10,16.10,16.10,16.10,16.10,16.10,0.00
HTTP Connection Overhead (ms),16.10,16.10,16.10,16.10,16.10,16.10,16.10,16.10,16.10,16.10,16.10,16.10,16.10,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),156.91,156.91,156.91,156.91,156.91,156.91,156.91,156.91,156.91,156.91,156.91,156.91,156.91,0.00
HTTP Data Sent (KB),34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),15969.05,15969.05,15969.05,15969.05,15969.05,15969.05,15969.05,15969.05,15969.05,15969.05,15969.05,15969.05,15969.05,0.00
HTTP Receiving (ms),10892.04,10892.04,10892.04,10892.04,10892.04,10892.04,10892.04,10892.04,10892.04,10892.04,10892.04,10892.04,10892.04,0.00
HTTP Sending (ms),16.82,16.82,16.82,16.82,16.82,16.82,16.82,16.82,16.82,16.82,16.82,16.82,16.82,0.00
HTTP Total Time (ms),15985.15,15985.15,15985.15,15985.15,15985.15,15985.15,15985.15,15985.15,15985.15,15985.15,15985.15,15985.15,15985.15,0.00
HTTP Waiting (TTFB) (ms),5060.19,5060.19,5060.19,5060.19,5060.19,5060.19,5060.19,5060.19,5060.19,5060.19,5060.19,5060.19,5060.19,0.00
Input Sequence Length (tokens),8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,0.00
Inter Chunk Latency (ms),20.02,0.00,71.53,10891.97,0.00,5.53,10.03,16.01,19.92,22.94,28.80,34.45,51.10,8.96
Inter Token Latency (ms),10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),93.92,93.92,93.92,93.92,93.92,93.92,93.92,93.92,93.92,93.92,93.92,93.92,93.92,0.00
Prefill Throughput Per User (tokens/sec/user),1614.24,1614.24,1614.24,1614.24,1614.24,1614.24,1614.24,1614.24,1614.24,1614.24,1614.24,1614.24,1614.24,0.00
Reasoning Token Count (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Request Latency (ms),15969.27,15969.27,15969.27,15969.27,15969.27,15969.27,15969.27,15969.27,15969.27,15969.27,15969.27,15969.27,15969.27,0.00
Time to First Token (ms),5077.30,5077.30,5077.30,5077.30,5077.30,5077.30,5077.30,5077.30,5077.30,5077.30,5077.30,5077.30,5077.30,0.00
Time to Second Token (ms),3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,0.00
Tokens In Flight (tokens),8543.11,0.00,9220.00,,,,,,8471.56,,9069.56,9144.78,9203.08,374.74

Metric,Value
Benchmark Duration (sec),15.97
Input Token Throughput (tokens/sec),513.07
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),64.10
Request Count,1.00
Request Throughput (requests/sec),0.06
Total Input Sequence Length (tokens),8196.00
Total Output Sequence Length (tokens),1024.00
Total Reasoning Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),577.17
