Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),18430.66,18430.66,18430.66,18430.66,18430.66,18430.66,18430.66,18430.66,18430.66,18430.66,18430.66,18430.66,18430.66,0.00
HTTP Receiving (ms),18360.17,18360.17,18360.17,18360.17,18360.17,18360.17,18360.17,18360.17,18360.17,18360.17,18360.17,18360.17,18360.17,0.00
HTTP Sending (ms),1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,0.00
HTTP Total Time (ms),18431.96,18431.96,18431.96,18431.96,18431.96,18431.96,18431.96,18431.96,18431.96,18431.96,18431.96,18431.96,18431.96,0.00
HTTP Waiting (TTFB) (ms),68.85,68.85,68.85,68.85,68.85,68.85,68.85,68.85,68.85,68.85,68.85,68.85,68.85,0.00
Input Sequence Length (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Inter Chunk Latency (ms),17.95,0.00,79.86,18360.16,7.07,14.29,15.99,17.11,17.90,18.82,20.00,21.15,26.80,3.67
Inter Token Latency (ms),17.95,17.95,17.95,17.95,17.95,17.95,17.95,17.95,17.95,17.95,17.95,17.95,17.95,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Count (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),55.72,55.72,55.72,55.72,55.72,55.72,55.72,55.72,55.72,55.72,55.72,55.72,55.72,0.00
Prefill Throughput Per User (tokens/sec/user),14524.97,14524.97,14524.97,14524.97,14524.97,14524.97,14524.97,14524.97,14524.97,14524.97,14524.97,14524.97,14524.97,0.00
Request Latency (ms),18430.87,18430.87,18430.87,18430.87,18430.87,18430.87,18430.87,18430.87,18430.87,18430.87,18430.87,18430.87,18430.87,0.00
Time to First Output Token (ms),70.71,70.71,70.71,70.71,70.71,70.71,70.71,70.71,70.71,70.71,70.71,70.71,70.71,0.00
Time to First Token (ms),70.71,70.71,70.71,70.71,70.71,70.71,70.71,70.71,70.71,70.71,70.71,70.71,70.71,0.00
Time to Second Token (ms),15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,0.00
Tokens In Flight (tokens),1536.35,0.00,2051.00,,,,,,1536.00,,1948.00,1999.00,2040.00,297.58
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,0.00

Metric,Value
Benchmark Duration (sec),18.43
Input Token Throughput (tokens/sec),55.70
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),55.54
Request Count,1.00
Request Throughput (requests/sec),0.05
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),1024.00
Total Output Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),111.25
Total Usage Completion Tokens (tokens),1024.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),2051.00
