Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to First Output Token (ms),555.74,177.47,701.84,4445.89,191.84,249.32,321.18,382.81,698.89,701.48,701.84,701.84,701.84,196.15
Time to First Token (ms),555.74,177.47,701.84,4445.89,191.84,249.32,321.18,382.81,698.89,701.48,701.84,701.84,701.84,196.15
Time to Second Token (ms),170.77,24.54,548.38,1366.16,24.56,24.62,24.71,24.94,26.26,345.46,406.36,477.37,534.17,196.64
Tokens In Flight (tokens),4710.45,0.00,5232.99,,,,,,4727.99,,5135.79,5183.89,5223.97,332.73
Usage Completion Tokens (tokens),128.00,128.00,128.00,1024.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Usage Prompt Tokens (tokens),527.00,527.00,527.00,4216.00,527.00,527.00,527.00,527.00,527.00,527.00,527.00,527.00,527.00,0.00
Usage Total Tokens (tokens),655.00,655.00,655.00,5240.00,655.00,655.00,655.00,655.00,655.00,655.00,655.00,655.00,655.00,0.00

Metric,Value
Benchmark Duration (sec),7.38
Input Token Throughput (tokens/sec),571.16
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),138.73
Request Count,8.00
Request Throughput (requests/sec),1.08
Total Input Sequence Length (tokens),4216.00
Total Output Sequence Length (tokens),1024.00
Total Output Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),709.88
Total Usage Completion Tokens (tokens),1024.00
Total Usage Prompt Tokens (tokens),4216.00
Total Usage Total Tokens (tokens),5240.00
