Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to First Token (ms),14577.60,3467.24,26031.30,116620.83,3666.58,4463.92,5460.59,8627.93,14444.74,20347.57,23967.72,24999.51,25824.95,7508.84
Time to Second Token (ms),69.62,44.47,105.21,556.99,44.74,45.83,47.18,52.34,61.02,84.92,105.11,105.16,105.20,22.70
Tokens In Flight (tokens),52005.67,0.00,68124.84,,,,,,59262.52,,67085.06,67612.96,68018.09,16537.64

Metric,Value
Benchmark Duration (sec),43.09
Input Token Throughput (tokens/sec),1520.78
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),190.00
Request Count,8.00
Request Throughput (requests/sec),0.19
Total Input Sequence Length (tokens),65536.00
Total Output Sequence Length (tokens),8188.00
Total Output Tokens (tokens),744.00
Total Reasoning Tokens (tokens),7444.00
Total Token Throughput (tokens/sec),1710.78
