Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connection Overhead (ms),19.78,0.00,22.84,158.21,1.55,7.74,15.48,22.33,22.61,22.82,22.83,22.83,22.83,7.48
HTTP Connection Reused (ratio),0.12,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.65,0.93,0.33
HTTP Data Received (KB),826.32,751.03,884.51,6610.55,751.88,755.26,759.48,805.04,835.09,856.97,874.44,879.48,883.51,44.54
HTTP Data Sent (KB),4.39,4.00,4.54,35.15,4.02,4.10,4.20,4.38,4.45,4.50,4.53,4.54,4.54,0.17
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),167556.43,140835.17,177723.94,1340451.45,142040.55,146862.09,152889.01,164257.90,173078.45,174956.86,177300.26,177512.10,177681.57,11764.71
HTTP Receiving (ms),152073.10,135373.05,160870.86,1216584.84,135786.57,137440.64,139508.22,149660.61,155462.05,156891.45,160079.73,160475.30,160791.75,8438.59
HTTP Sending (ms),20.22,0.19,23.32,161.79,1.76,8.04,15.90,22.84,23.07,23.29,23.32,23.32,23.32,7.58
HTTP Total Time (ms),167576.21,140858.00,177746.75,1340609.66,142063.35,146884.77,152911.54,164263.50,173100.93,174979.54,177322.83,177534.79,177704.36,11764.97
HTTP Waiting (TTFB) (ms),15463.10,5438.79,21759.05,123704.81,5439.89,5444.29,5449.79,11887.11,16751.60,21758.96,21759.03,21759.04,21759.05,6373.23
Input Sequence Length (tokens),1024.00,1024.00,1024.00,8192.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Inter Chunk Latency (ms),61.67,0.00,258.95,1216540.19,0.00,19.33,47.24,58.54,62.72,66.54,71.22,81.22,146.05,21.07
Inter Token Latency (ms),18.59,16.57,19.65,148.71,16.62,16.82,17.07,18.30,19.00,19.16,19.57,19.61,19.64,1.02
OSL Mismatch Diff % (%),-0.13,-0.24,-0.01,-1.03,-0.24,-0.24,-0.24,-0.17,-0.12,-0.08,-0.03,-0.02,-0.01,0.08
Output Sequence Length (tokens),8181.50,8172.00,8191.00,65452.00,8172.00,8172.00,8172.00,8178.00,8182.00,8185.25,8189.60,8190.30,8190.86,6.48
Output Token Count (tokens),6047.12,4784.00,7653.00,48377.00,4795.97,4843.85,4903.70,4988.75,5693.00,7251.25,7473.10,7563.05,7635.01,1110.75
Output Token Throughput Per User (tokens/sec/user),53.97,50.90,60.36,431.75,50.92,51.01,51.11,52.19,52.63,54.72,58.60,59.48,60.19,3.14
Prefill Throughput Per User (tokens/sec/user),88.90,47.01,187.73,711.17,47.01,47.01,47.01,47.01,61.04,101.51,187.54,187.63,187.71,57.61
Reasoning Token Count (tokens),2134.38,536.00,3396.00,17075.00,552.80,620.00,704.00,920.75,2493.50,3194.75,3277.70,3336.85,3384.17,1112.64
Request Latency (ms),167551.09,140828.63,177720.70,1340408.74,142033.34,146852.22,152875.82,164250.58,173072.99,174956.59,177298.05,177509.38,177678.44,11767.13
Time to First Output Token (ms),63763.80,11679.50,99187.35,510110.38,12225.23,14408.18,17136.85,29672.01,80309.65,92426.16,95741.21,97464.28,98842.73,33815.57
Time to First Token (ms),15483.57,5454.77,21782.52,123868.56,5455.31,5457.43,5460.09,11906.77,16774.65,21782.29,21782.48,21782.50,21782.52,6377.71
Time to Second Token (ms),58.93,43.85,125.09,471.46,43.85,43.86,43.88,47.87,51.30,53.40,74.92,100.01,120.08,25.28
Tokens In Flight (tokens),35736.81,0.00,61444.84,,,,,,37784.84,,56464.10,58229.46,60702.49,16708.78

Metric,Value
Benchmark Duration (sec),177.72
Input Token Throughput (tokens/sec),46.09
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),368.25
Request Count,8.00
Request Throughput (requests/sec),0.05
Total Input Sequence Length (tokens),8192.00
Total Output Sequence Length (tokens),65452.00
Total Output Tokens (tokens),48377.00
Total Reasoning Tokens (tokens),17075.00
Total Token Throughput (tokens/sec),414.34


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
