Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),18444.94,18444.94,18444.94,18444.94,18444.94,18444.94,18444.94,18444.94,18444.94,18444.94,18444.94,18444.94,18444.94,0.00
HTTP Receiving (ms),18383.91,18383.91,18383.91,18383.91,18383.91,18383.91,18383.91,18383.91,18383.91,18383.91,18383.91,18383.91,18383.91,0.00
HTTP Sending (ms),1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,0.00
HTTP Total Time (ms),18446.23,18446.23,18446.23,18446.23,18446.23,18446.23,18446.23,18446.23,18446.23,18446.23,18446.23,18446.23,18446.23,0.00
HTTP Waiting (TTFB) (ms),59.39,59.39,59.39,59.39,59.39,59.39,59.39,59.39,59.39,59.39,59.39,59.39,59.39,0.00
Input Sequence Length (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Inter Chunk Latency (ms),17.97,0.00,68.04,18383.90,11.86,15.15,15.99,17.11,17.97,18.83,19.88,20.67,23.05,2.76
Inter Token Latency (ms),17.97,17.97,17.97,17.97,17.97,17.97,17.97,17.97,17.97,17.97,17.97,17.97,17.97,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Count (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),55.65,55.65,55.65,55.65,55.65,55.65,55.65,55.65,55.65,55.65,55.65,55.65,55.65,0.00
Prefill Throughput Per User (tokens/sec/user),16773.65,16773.65,16773.65,16773.65,16773.65,16773.65,16773.65,16773.65,16773.65,16773.65,16773.65,16773.65,16773.65,0.00
Request Latency (ms),18445.13,18445.13,18445.13,18445.13,18445.13,18445.13,18445.13,18445.13,18445.13,18445.13,18445.13,18445.13,18445.13,0.00
Time to First Output Token (ms),61.23,61.23,61.23,61.23,61.23,61.23,61.23,61.23,61.23,61.23,61.23,61.23,61.23,0.00
Time to First Token (ms),61.23,61.23,61.23,61.23,61.23,61.23,61.23,61.23,61.23,61.23,61.23,61.23,61.23,0.00
Time to Second Token (ms),15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,0.00
Tokens In Flight (tokens),1537.35,0.00,2051.00,,,,,,1538.00,,1948.00,2000.00,2041.00,297.50
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,0.00

Metric,Value
Benchmark Duration (sec),18.45
Input Token Throughput (tokens/sec),55.66
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),55.50
Request Count,1.00
Request Throughput (requests/sec),0.05
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),1024.00
Total Output Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),111.16
Total Usage Completion Tokens (tokens),1024.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),2051.00
