Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Receiving (ms),62667.95,59912.77,65423.13,125335.91,59967.88,60188.29,60463.81,61290.36,62667.95,64045.54,64872.10,65147.62,65368.03,2755.18
HTTP Sending (ms),0.17,0.16,0.18,0.34,0.16,0.16,0.16,0.16,0.17,0.17,0.18,0.18,0.18,0.01
HTTP Total Time (ms),67126.32,63528.32,70724.31,134252.64,63600.28,63888.12,64247.92,65327.32,67126.32,68925.32,70004.72,70364.51,70652.35,3598.00
HTTP Waiting (TTFB) (ms),4458.20,3615.39,5301.00,8916.39,3632.25,3699.67,3783.95,4036.80,4458.20,4879.60,5132.44,5216.72,5284.14,842.80
Input Sequence Length (tokens),1024.00,1024.00,1024.00,2048.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Inter Chunk Latency (ms),24.93,0.00,171.41,125311.47,0.00,9.87,18.83,23.01,24.56,26.15,29.46,34.71,70.27,11.14
Inter Token Latency (ms),7.66,7.32,8.01,15.32,7.32,7.35,7.38,7.49,7.66,7.83,7.94,7.97,8.00,0.34
OSL Mismatch Diff % (%),-0.14,-0.24,-0.04,-0.28,-0.24,-0.23,-0.22,-0.19,-0.14,-0.09,-0.06,-0.05,-0.04,0.10
Output Sequence Length (tokens),8180.50,8172.00,8189.00,16361.00,8172.17,8172.85,8173.70,8176.25,8180.50,8184.75,8187.30,8188.15,8188.83,8.50
Output Token Count (tokens),5421.50,4410.00,6433.00,10843.00,4430.23,4511.15,4612.30,4915.75,5421.50,5927.25,6230.70,6331.85,6412.77,1011.50
Output Token Throughput Per User (tokens/sec/user),130.81,124.92,136.69,261.61,125.04,125.51,126.10,127.86,130.81,133.75,135.51,136.10,136.57,5.89
Prefill Throughput Per User (tokens/sec/user),238.19,193.16,283.22,476.38,194.06,197.66,202.17,215.68,238.19,260.70,274.21,278.71,282.31,45.03
Reasoning Token Count (tokens),2759.00,1756.00,3762.00,5518.00,1776.06,1856.30,1956.60,2257.50,2759.00,3260.50,3561.40,3661.70,3741.94,1003.00
Request Latency (ms),67114.17,63517.23,70711.12,134228.35,63589.16,63876.92,64236.62,65315.70,67114.17,68912.65,69991.73,70351.43,70639.18,3596.95
Time to First Output Token (ms),29800.10,20185.84,39414.37,59600.21,20378.12,21147.27,22108.69,24992.97,29800.10,34607.24,37491.52,38452.94,39222.09,9614.27
Time to First Token (ms),4458.44,3615.62,5301.26,8916.88,3632.48,3699.90,3784.19,4037.03,4458.44,4879.85,5132.69,5216.97,5284.40,842.82
Time to Second Token (ms),65.49,21.16,109.83,130.99,22.05,25.59,30.03,43.33,65.49,87.66,100.96,105.40,108.94,44.34
Tokens In Flight (tokens),4852.84,0.00,9213.00,,,,,,4847.02,,8329.48,8765.13,9117.11,2497.90

Metric,Value
Benchmark Duration (sec),134.26
Input Token Throughput (tokens/sec),15.25
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),121.83
Request Count,2.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),2048.00
Total Output Sequence Length (tokens),16361.00
Total Output Tokens (tokens),10843.00
Total Reasoning Tokens (tokens),5518.00
Total Token Throughput (tokens/sec),137.09
