Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Sending (ms),15.73,0.22,20.95,62.93,0.84,3.31,6.41,15.69,20.88,20.93,20.94,20.94,20.95,8.96
HTTP Total Time (ms),23182.77,16020.05,28570.93,92731.07,16215.36,16996.61,17973.18,20902.87,24070.04,26349.94,27682.54,28126.74,28482.10,4654.35
HTTP Waiting (TTFB) (ms),9216.16,3827.82,14953.56,36864.65,3928.24,4329.91,4832.00,6338.27,9041.64,11919.53,13739.95,14346.76,14832.20,4152.74
Input Sequence Length (tokens),8192.00,8192.00,8192.00,32768.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Inter Chunk Latency (ms),38.01,0.00,173.43,55722.56,0.00,0.00,0.00,24.18,40.91,46.68,71.93,88.20,129.18,27.91
Inter Token Latency (ms),13.62,11.92,14.96,54.48,11.96,12.12,12.33,12.93,13.80,14.49,14.77,14.87,14.95,1.15
OSL Mismatch Diff % (%),-0.02,-0.10,0.00,-0.10,-0.09,-0.08,-0.07,-0.02,0.00,0.00,0.00,0.00,0.00,0.04
Output Sequence Length (tokens),1023.75,1023.00,1024.00,4095.00,1023.03,1023.15,1023.30,1023.75,1024.00,1024.00,1024.00,1024.00,1024.00,0.43
Output Token Count (tokens),45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,0.00
Output Token Throughput Per User (tokens/sec/user),73.97,66.83,83.87,295.87,66.92,67.27,67.72,69.06,72.58,77.49,81.32,82.60,83.62,6.49
Prefill Throughput Per User (tokens/sec/user),1143.73,547.05,2139.96,4574.91,553.13,577.43,607.80,698.92,943.95,1388.76,1839.48,1989.72,2109.91,613.17
Reasoning Token Count (tokens),1012.50,978.00,1024.00,4050.00,979.38,984.90,991.80,1012.50,1024.00,1024.00,1024.00,1024.00,1024.00,19.92
Request Latency (ms),23162.77,16012.94,28548.58,92651.08,16207.70,16986.71,17960.47,20881.76,24044.78,26325.79,27659.47,28104.03,28459.67,4648.30
Time to First Output Token (ms),15451.41,15451.41,15451.41,15451.41,15451.41,15451.41,15451.41,15451.41,15451.41,15451.41,15451.41,15451.41,15451.41,0.00
Time to First Token (ms),9232.13,3828.12,14974.77,36928.52,3929.16,4333.35,4838.58,6354.28,9062.82,11940.67,13761.13,14367.95,14853.41,4159.51
Time to Second Token (ms),86.29,48.28,108.27,345.17,49.50,54.37,60.46,78.72,94.31,101.88,105.72,106.99,108.02,23.00
Tokens In Flight (tokens),27579.86,0.00,34801.56,,,,,,32768.00,,34192.69,34472.76,34734.52,8115.06

Metric,Value
Benchmark Duration (sec),28.55
Input Token Throughput (tokens/sec),1147.56
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),143.41
Request Count,4.00
Request Throughput (requests/sec),0.14
Total Input Sequence Length (tokens),32768.00
Total Output Sequence Length (tokens),4095.00
Total Output Tokens (tokens),45.00
Total Reasoning Tokens (tokens),4050.00
Total Token Throughput (tokens/sec),1290.97
