Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Data Received (KB),276.72,276.72,276.72,276.72,276.72,276.72,276.72,276.72,276.72,276.72,276.72,276.72,276.72,0.00
HTTP Data Sent (KB),4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),37389.12,37389.12,37389.12,37389.12,37389.12,37389.12,37389.12,37389.12,37389.12,37389.12,37389.12,37389.12,37389.12,0.00
HTTP Receiving (ms),20848.63,20848.63,20848.63,20848.63,20848.63,20848.63,20848.63,20848.63,20848.63,20848.63,20848.63,20848.63,20848.63,0.00
HTTP Sending (ms),0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.00
HTTP Total Time (ms),37389.70,37389.70,37389.70,37389.70,37389.70,37389.70,37389.70,37389.70,37389.70,37389.70,37389.70,37389.70,37389.70,0.00
HTTP Waiting (TTFB) (ms),16539.57,16539.57,16539.57,16539.57,16539.57,16539.57,16539.57,16539.57,16539.57,16539.57,16539.57,16539.57,16539.57,0.00
Input Sequence Length (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Inter Chunk Latency (ms),20.38,0.00,109.68,20848.58,0.00,10.47,17.27,19.24,20.38,21.36,22.92,25.79,52.27,7.25
Inter Token Latency (ms),20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,20.38,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Count (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),49.07,49.07,49.07,49.07,49.07,49.07,49.07,49.07,49.07,49.07,49.07,49.07,49.07,0.00
Prefill Throughput Per User (tokens/sec/user),62.09,62.09,62.09,62.09,62.09,62.09,62.09,62.09,62.09,62.09,62.09,62.09,62.09,0.00
Request Latency (ms),37389.30,37389.30,37389.30,37389.30,37389.30,37389.30,37389.30,37389.30,37389.30,37389.30,37389.30,37389.30,37389.30,0.00
Time to First Output Token (ms),16540.72,16540.72,16540.72,16540.72,16540.72,16540.72,16540.72,16540.72,16540.72,16540.72,16540.72,16540.72,16540.72,0.00
Time to First Token (ms),16540.72,16540.72,16540.72,16540.72,16540.72,16540.72,16540.72,16540.72,16540.72,16540.72,16540.72,16540.72,16540.72,0.00
Time to Second Token (ms),20.05,20.05,20.05,20.05,20.05,20.05,20.05,20.05,20.05,20.05,20.05,20.05,20.05,0.00
Tokens In Flight (tokens),1312.58,0.00,2051.00,,,,,,1133.00,,1868.00,1959.00,2032.00,337.12
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,0.00

Metric,Value
Benchmark Duration (sec),37.39
Input Token Throughput (tokens/sec),27.46
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),27.38
Request Count,1.00
Request Throughput (requests/sec),0.03
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),1024.00
Total Output Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),54.85
Total Usage Completion Tokens (tokens),1024.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),2051.00
