Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Prefill Throughput Per User (tokens/sec/user),51.90,19.94,180.04,830.47,19.94,19.94,19.94,24.31,30.35,51.57,120.57,179.87,180.01,50.07
Reasoning Token Count (tokens),1992.81,554.00,3822.00,31885.00,570.05,634.25,821.00,1221.00,1925.00,2680.50,3296.00,3444.75,3746.55,958.51
Request Latency (ms),225509.89,168860.23,249797.78,3608158.17,170482.94,176973.76,192287.00,222244.09,230740.78,242685.05,243508.14,245343.73,248906.97,22627.70
Time to First Output Token (ms),89582.07,13972.42,158948.38,1433313.18,17302.64,30623.49,41982.32,73325.79,94541.36,111779.93,128997.04,146822.69,156523.24,36205.63
Time to First Token (ms),31617.41,5687.65,51353.03,505878.60,5688.72,5692.99,11195.25,19854.78,34013.30,42641.14,51352.12,51352.87,51353.00,15196.22
Time to Second Token (ms),82.55,51.22,132.92,1320.80,52.98,60.04,62.99,65.61,79.85,91.22,112.13,132.92,132.92,22.37
Tokens In Flight (tokens),65393.98,0.00,109938.56,,,,,,68067.37,,102928.01,104877.10,108451.70,31627.14

Metric,Value
Benchmark Duration (sec),249.80
Input Token Throughput (tokens/sec),65.58
OSL Mismatch Count,1.00
Output Token Throughput (tokens/sec),522.75
Request Count,16.00
Request Throughput (requests/sec),0.06
Total Input Sequence Length (tokens),16384.00
Total Output Sequence Length (tokens),130590.00
Total Output Tokens (tokens),98705.00
Total Reasoning Tokens (tokens),31885.00
Total Token Throughput (tokens/sec),588.33


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
