Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to Second Token (ms),22.87,22.87,22.87,22.87,22.87,22.87,22.87,22.87,22.87,22.87,22.87,22.87,22.87,0.00
Tokens In Flight (tokens),4979.82,0.00,9218.00,,,,,,4980.77,,8368.49,8791.53,9132.02,2447.70

Metric,Value
Benchmark Duration (sec),62.64
Input Token Throughput (tokens/sec),16.41
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),130.72
Request Count,1.00
Request Throughput (requests/sec),0.02
Total Input Sequence Length (tokens),1028.00
Total Output Sequence Length (tokens),8190.00
Total Output Tokens (tokens),6415.00
Total Reasoning Tokens (tokens),1775.00
Total Token Throughput (tokens/sec),147.13
