Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Duration (excl. conn) (ms),10243.29,9907.89,10580.78,1311141.25,9908.91,9912.43,9913.87,9919.27,10244.88,10567.52,10575.84,10577.30,10578.75,325.47
HTTP Receiving (ms),8233.24,7031.02,10445.75,1053855.18,7031.34,7032.77,7033.66,7745.55,8444.17,9141.76,9470.47,9472.81,10099.56,850.47
HTTP Sending (ms),6.96,0.06,17.97,890.54,0.06,0.07,0.10,0.13,5.75,13.33,14.83,16.55,17.10,6.92
HTTP Total Time (ms),10250.09,9907.89,10593.35,1312012.02,9908.91,9912.43,9913.87,9919.27,10249.29,10581.10,10587.80,10589.34,10590.96,331.83
HTTP Waiting (TTFB) (ms),2003.09,116.70,3337.23,256395.53,379.94,772.08,773.52,1075.84,2006.25,2715.31,3313.43,3328.49,3337.08,858.96
Input Sequence Length (tokens),512.00,512.00,512.00,65536.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,0.00
Inter Chunk Latency (ms),64.83,0.33,3257.49,1053855.06,0.93,7.90,37.48,52.45,56.70,59.95,68.60,101.81,154.02,123.71
Inter Token Latency (ms),64.83,55.36,82.25,8298.07,55.36,55.38,55.38,60.99,66.49,71.98,74.57,74.59,79.52,6.70
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),128.00,128.00,128.00,16384.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Output Token Count (tokens),128.00,128.00,128.00,16384.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Output Token Throughput Per User (tokens/sec/user),15.59,12.16,18.06,1995.42,12.59,13.41,13.41,13.89,15.04,16.40,18.06,18.06,18.06,1.60
Prefill Throughput Per User (tokens/sec/user),359.58,152.86,4374.32,46025.70,152.88,153.29,153.98,187.65,253.44,468.39,661.77,662.99,1761.84,424.55
Request Latency (ms),10243.36,9907.95,10580.86,1311150.41,9908.94,9912.47,9913.93,9919.34,10244.96,10567.57,10575.90,10577.34,10578.79,325.48
Time to First Output Token (ms),2010.12,117.05,3349.56,257295.35,380.19,772.26,773.68,1093.12,2020.18,2728.46,3325.07,3340.16,3349.11,860.40
Time to First Token (ms),2010.12,117.05,3349.56,257295.35,380.19,772.26,773.68,1093.12,2020.18,2728.46,3325.07,3340.16,3349.11,860.40
Time to Second Token (ms),1141.39,28.96,3257.49,146098.38,29.00,34.73,45.07,643.55,1352.32,2159.82,2283.11,2283.95,2908.56,842.06
Tokens In Flight (tokens),35670.87,0.00,40897.00,,,,,,35200.00,,39808.00,40384.00,40832.00,2836.86
Usage Completion Tokens (tokens),128.00,128.00,128.00,16384.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Usage Prompt Tokens (tokens),512.00,512.00,512.00,65536.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,0.00
Usage Total Tokens (tokens),640.00,640.00,640.00,81920.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,0.00

Metric,Value
Benchmark Duration (sec),20.50
Input Token Throughput (tokens/sec),3196.22
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),799.06
Request Count,128.00
Request Throughput (requests/sec),6.24
Total Input Sequence Length (tokens),65536.00
Total Output Sequence Length (tokens),16384.00
Total Output Tokens (tokens),16384.00
Total Token Throughput (tokens/sec),3995.28
Total Usage Completion Tokens (tokens),16384.00
Total Usage Prompt Tokens (tokens),65536.00
Total Usage Total Tokens (tokens),81920.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
