Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Duration (excl. conn) (ms),14990.18,14990.18,14990.18,14990.18,14990.18,14990.18,14990.18,14990.18,14990.18,14990.18,14990.18,14990.18,14990.18,0.00
HTTP Receiving (ms),14262.92,14262.92,14262.92,14262.92,14262.92,14262.92,14262.92,14262.92,14262.92,14262.92,14262.92,14262.92,14262.92,0.00
HTTP Sending (ms),1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,0.00
HTTP Total Time (ms),14991.41,14991.41,14991.41,14991.41,14991.41,14991.41,14991.41,14991.41,14991.41,14991.41,14991.41,14991.41,14991.41,0.00
HTTP Waiting (TTFB) (ms),725.69,725.69,725.69,725.69,725.69,725.69,725.69,725.69,725.69,725.69,725.69,725.69,725.69,0.00
Input Sequence Length (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Inter Chunk Latency (ms),13.94,0.00,225.11,14262.88,0.00,8.28,11.68,12.98,13.84,14.68,15.97,17.51,26.35,8.02
Inter Token Latency (ms),13.94,13.94,13.94,13.94,13.94,13.94,13.94,13.94,13.94,13.94,13.94,13.94,13.94,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Count (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),71.72,71.72,71.72,71.72,71.72,71.72,71.72,71.72,71.72,71.72,71.72,71.72,71.72,0.00
Prefill Throughput Per User (tokens/sec/user),1411.70,1411.70,1411.70,1411.70,1411.70,1411.70,1411.70,1411.70,1411.70,1411.70,1411.70,1411.70,1411.70,0.00
Request Latency (ms),14990.37,14990.37,14990.37,14990.37,14990.37,14990.37,14990.37,14990.37,14990.37,14990.37,14990.37,14990.37,14990.37,0.00
Time to First Output Token (ms),727.49,727.49,727.49,727.49,727.49,727.49,727.49,727.49,727.49,727.49,727.49,727.49,727.49,0.00
Time to First Token (ms),727.49,727.49,727.49,727.49,727.49,727.49,727.49,727.49,727.49,727.49,727.49,727.49,727.49,0.00
Time to Second Token (ms),14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,14.07,0.00
Tokens In Flight (tokens),1515.27,0.00,2051.00,,,,,,1515.00,,1945.00,1999.00,2043.00,310.71
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,0.00

Metric,Value
Benchmark Duration (sec),14.99
Input Token Throughput (tokens/sec),68.49
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),68.29
Request Count,1.00
Request Throughput (requests/sec),0.07
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),1024.00
Total Output Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),136.77
Total Usage Completion Tokens (tokens),1024.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),2051.00
