Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),78404.86,78404.86,78404.86,78404.86,78404.86,78404.86,78404.86,78404.86,78404.86,78404.86,78404.86,78404.86,78404.86,0.00
HTTP Receiving (ms),75044.63,75044.63,75044.63,75044.63,75044.63,75044.63,75044.63,75044.63,75044.63,75044.63,75044.63,75044.63,75044.63,0.00
HTTP Sending (ms),9.61,9.61,9.61,9.61,9.61,9.61,9.61,9.61,9.61,9.61,9.61,9.61,9.61,0.00
HTTP Total Time (ms),78414.09,78414.09,78414.09,78414.09,78414.09,78414.09,78414.09,78414.09,78414.09,78414.09,78414.09,78414.09,78414.09,0.00
HTTP Waiting (TTFB) (ms),3350.61,3350.61,3350.61,3350.61,3350.61,3350.61,3350.61,3350.61,3350.61,3350.61,3350.61,3350.61,3350.61,0.00
Input Sequence Length (tokens),8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,0.00
Inter Chunk Latency (ms),24.87,0.00,85.28,75042.22,4.34,15.89,20.50,23.34,24.77,26.31,28.91,33.32,46.61,6.22
Inter Token Latency (ms),9.16,9.16,9.16,9.16,9.16,9.16,9.16,9.16,9.16,9.16,9.16,9.16,9.16,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),109.15,109.15,109.15,109.15,109.15,109.15,109.15,109.15,109.15,109.15,109.15,109.15,109.15,0.00
Prefill Throughput Per User (tokens/sec/user),2438.94,2438.94,2438.94,2438.94,2438.94,2438.94,2438.94,2438.94,2438.94,2438.94,2438.94,2438.94,2438.94,0.00
Reasoning Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Request Latency (ms),78402.70,78402.70,78402.70,78402.70,78402.70,78402.70,78402.70,78402.70,78402.70,78402.70,78402.70,78402.70,78402.70,0.00
Time to First Token (ms),3360.47,3360.47,3360.47,3360.47,3360.47,3360.47,3360.47,3360.47,3360.47,3360.47,3360.47,3360.47,3360.47,0.00
Time to Second Token (ms),64.79,64.79,64.79,64.79,64.79,64.79,64.79,64.79,64.79,64.79,64.79,64.79,64.79,0.00
Tokens In Flight (tokens),12120.99,0.00,16388.00,,,,,,12122.82,,15532.79,15959.04,16301.12,2462.40

Metric,Value
Benchmark Duration (sec),78.40
Input Token Throughput (tokens/sec),104.52
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),104.47
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),8196.00
Total Output Sequence Length (tokens),8192.00
Total Reasoning Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),208.98
