Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Tokens In Flight (tokens),12038.27,0.00,16388.00,,,,,,12024.52,,15516.39,15952.19,16293.26,2498.85

Metric,Value
Benchmark Duration (sec),80.32
Input Token Throughput (tokens/sec),102.01
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),101.96
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),8196.00
Total Output Sequence Length (tokens),8192.00
Total Reasoning Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),203.97
