Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to Second Token (ms),23.08,23.08,23.08,23.08,23.08,23.08,23.08,23.08,23.08,23.08,23.08,23.08,23.08,0.00
Tokens In Flight (tokens),4922.07,0.00,9186.00,,,,,,4921.45,,8332.36,8755.53,9098.45,2457.93

Metric,Value
Benchmark Duration (sec),58.83
Input Token Throughput (tokens/sec),17.47
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),138.62
Request Count,1.00
Request Throughput (requests/sec),0.02
Total Input Sequence Length (tokens),1028.00
Total Output Sequence Length (tokens),8158.00
Total Output Tokens (tokens),7349.00
Total Reasoning Tokens (tokens),809.00
Total Token Throughput (tokens/sec),156.09
