Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Sending (ms),1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,0.00
HTTP Total Time (ms),14432.73,14432.73,14432.73,14432.73,14432.73,14432.73,14432.73,14432.73,14432.73,14432.73,14432.73,14432.73,14432.73,0.00
HTTP Waiting (TTFB) (ms),233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,0.00
Input Sequence Length (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Inter Chunk Latency (ms),13.88,0.00,89.04,14196.56,0.00,7.03,10.80,12.70,13.85,14.88,16.61,18.74,29.97,5.40
Inter Token Latency (ms),13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Count (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),72.06,72.06,72.06,72.06,72.06,72.06,72.06,72.06,72.06,72.06,72.06,72.06,72.06,0.00
Prefill Throughput Per User (tokens/sec/user),4367.26,4367.26,4367.26,4367.26,4367.26,4367.26,4367.26,4367.26,4367.26,4367.26,4367.26,4367.26,4367.26,0.00
Request Latency (ms),14431.72,14431.72,14431.72,14431.72,14431.72,14431.72,14431.72,14431.72,14431.72,14431.72,14431.72,14431.72,14431.72,0.00
Time to First Output Token (ms),235.16,235.16,235.16,235.16,235.16,235.16,235.16,235.16,235.16,235.16,235.16,235.16,235.16,0.00
Time to First Token (ms),235.16,235.16,235.16,235.16,235.16,235.16,235.16,235.16,235.16,235.16,235.16,235.16,235.16,0.00
Time to Second Token (ms),12.38,12.38,12.38,12.38,12.38,12.38,12.38,12.38,12.38,12.38,12.38,12.38,12.38,0.00
Tokens In Flight (tokens),1530.17,0.00,2051.00,,,,,,1531.00,,1946.00,1998.00,2040.00,301.40
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,0.00

Metric,Value
Benchmark Duration (sec),14.43
Input Token Throughput (tokens/sec),71.14
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),70.93
Request Count,1.00
Request Throughput (requests/sec),0.07
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),1024.00
Total Output Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),142.06
Total Usage Completion Tokens (tokens),1024.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),2051.00
