Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Request Latency (ms),75537.76,17051.04,120986.53,2417208.38,18820.62,26798.65,33828.02,50436.91,77108.21,101423.37,116751.77,118931.83,120556.27,31021.48
Time to First Output Token (ms),64884.26,11846.94,99494.24,519074.05,12550.31,15363.80,18880.66,44952.48,70855.21,95078.32,97802.13,98648.18,99325.03,31723.70
Time to First Token (ms),52991.63,3384.52,102867.11,1695732.21,4346.44,8127.38,12634.13,28329.67,52402.87,78143.77,92734.58,97911.34,101908.39,29715.38
Time to Second Token (ms),65.83,41.09,107.87,2106.41,41.20,42.98,47.05,57.52,64.12,71.24,84.98,93.55,103.63,14.87
Tokens In Flight (tokens),166765.70,0.00,264606.62,,,,,,176479.58,,262314.49,263269.78,264319.02,76752.80

Metric,Value
Benchmark Duration (sec),120.99
Input Token Throughput (tokens/sec),2166.62
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),270.74
Request Count,32.00
Request Throughput (requests/sec),0.26
Total Input Sequence Length (tokens),262145.00
Total Output Sequence Length (tokens),32758.00
Total Output Tokens (tokens),1727.00
Total Reasoning Tokens (tokens),31031.00
Total Token Throughput (tokens/sec),2437.37
