Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Data Received (KB),31.12,31.09,31.15,249.00,31.09,31.10,31.10,31.12,31.12,31.14,31.14,31.15,31.15,0.02
HTTP Data Sent (KB),2.39,2.04,2.54,19.09,2.06,2.12,2.20,2.28,2.48,2.50,2.52,2.53,2.53,0.16
HTTP DNS Lookup (ms),1.70,1.55,1.81,13.59,1.55,1.57,1.60,1.67,1.72,1.74,1.76,1.78,1.80,0.07
HTTP Duration (excl. conn) (ms),6370.27,6282.09,6383.05,50962.16,6289.13,6317.30,6352.51,6382.71,6382.86,6382.94,6382.99,6383.02,6383.04,33.33
HTTP Receiving (ms),5562.46,5515.40,5870.24,44499.71,5515.63,5516.51,5517.62,5518.62,5518.97,5519.33,5624.87,5747.55,5845.70,116.34
HTTP Sending (ms),83.77,76.56,90.66,670.14,76.81,77.80,79.05,81.69,83.30,86.88,88.25,89.45,90.41,4.13
HTTP Total Time (ms),6455.31,6359.97,6474.91,51642.46,6367.26,6396.44,6432.91,6465.78,6467.24,6471.20,6472.53,6473.72,6474.67,36.18
HTTP Waiting (TTFB) (ms),724.04,335.29,782.98,5792.30,365.97,488.68,642.07,776.52,780.21,780.85,782.39,782.68,782.92,146.96
Input Sequence Length (tokens),527.00,527.00,527.00,4216.00,527.00,527.00,527.00,527.00,527.00,527.00,527.00,527.00,527.00,0.00
Inter Chunk Latency (ms),44.15,15.35,436.57,44498.95,27.43,31.71,35.36,40.09,44.29,47.28,49.98,52.27,63.89,14.85
Inter Token Latency (ms),43.80,43.43,46.22,350.39,43.43,43.44,43.45,43.45,43.45,43.46,44.29,45.26,46.03,0.92
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),128.00,128.00,128.00,1024.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Output Token Count (tokens),128.00,128.00,128.00,1024.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Output Token Throughput Per User (tokens/sec/user),22.84,21.63,23.03,182.73,21.73,22.12,22.60,23.01,23.01,23.01,23.02,23.02,23.03,0.46
Prefill Throughput Per User (tokens/sec/user),693.17,607.23,1278.94,5545.36,607.39,608.03,608.83,609.58,609.73,610.25,810.99,1044.96,1232.14,221.40
Request Latency (ms),6370.45,6282.25,6383.24,50963.64,6289.29,6317.46,6352.67,6382.88,6383.04,6383.15,6383.19,6383.22,6383.24,33.34
Time to First Output Token (ms),808.09,412.06,867.88,6464.68,443.65,570.00,727.94,863.59,864.31,864.54,865.60,866.74,867.65,149.69
Time to First Token (ms),808.09,412.06,867.88,6464.68,443.65,570.00,727.94,863.59,864.31,864.54,865.60,866.74,867.65,149.69
Time to Second Token (ms),26.12,15.35,33.36,208.92,16.08,18.96,22.56,25.69,26.00,27.54,31.15,32.25,33.14,4.82
Tokens In Flight (tokens),4663.23,0.00,5225.90,,,,,,4659.45,,5114.02,5170.47,5209.78,337.53
Usage Completion Tokens (tokens),128.00,128.00,128.00,1024.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Usage Prompt Tokens (tokens),527.00,527.00,527.00,4216.00,527.00,527.00,527.00,527.00,527.00,527.00,527.00,527.00,527.00,0.00
Usage Total Tokens (tokens),655.00,655.00,655.00,5240.00,655.00,655.00,655.00,655.00,655.00,655.00,655.00,655.00,655.00,0.00

Metric,Value
Benchmark Duration (sec),6.38
Input Token Throughput (tokens/sec),660.07
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),160.32
Request Count,8.00
Request Throughput (requests/sec),1.25
Total Input Sequence Length (tokens),4216.00
Total Output Sequence Length (tokens),1024.00
Total Output Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),820.39
Total Usage Completion Tokens (tokens),1024.00
Total Usage Prompt Tokens (tokens),4216.00
Total Usage Total Tokens (tokens),5240.00
