Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Input Sequence Length (tokens),8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,0.00
Inter Chunk Latency (ms),20.19,0.00,188.87,87003.04,0.00,0.00,0.13,13.43,19.59,23.67,31.04,38.78,115.00,17.01
Inter Token Latency (ms),10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),94.15,94.15,94.15,94.15,94.15,94.15,94.15,94.15,94.15,94.15,94.15,94.15,94.15,0.00
Prefill Throughput Per User (tokens/sec/user),1611.64,1611.64,1611.64,1611.64,1611.64,1611.64,1611.64,1611.64,1611.64,1611.64,1611.64,1611.64,1611.64,0.00
Reasoning Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Request Latency (ms),92088.54,92088.54,92088.54,92088.54,92088.54,92088.54,92088.54,92088.54,92088.54,92088.54,92088.54,92088.54,92088.54,0.00
Time to First Token (ms),5085.50,5085.50,5085.50,5085.50,5085.50,5085.50,5085.50,5085.50,5085.50,5085.50,5085.50,5085.50,5085.50,0.00
Time to Second Token (ms),39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,0.00
Tokens In Flight (tokens),12067.29,0.00,16388.00,,,,,,12058.74,,15521.39,15952.79,16298.68,2485.45

Metric,Value
Benchmark Duration (sec),92.09
Input Token Throughput (tokens/sec),88.98
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),88.94
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),8196.00
Total Output Sequence Length (tokens),8192.00
Total Reasoning Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),177.93
