Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Reasoning Token Count (tokens),2826.50,1687.00,3966.00,5653.00,1709.79,1800.95,1914.90,2256.75,2826.50,3396.25,3738.10,3852.05,3943.21,1139.50
Request Latency (ms),64898.84,60930.55,68867.13,129797.67,61009.91,61327.38,61724.20,62914.69,64898.84,66882.98,68073.47,68470.30,68787.76,3968.29
Time to First Output Token (ms),29265.44,19189.47,39341.41,58530.88,19390.99,20197.07,21204.67,24227.46,29265.44,34303.42,37326.21,38333.81,39139.89,10075.97
Time to First Token (ms),4976.46,4909.34,5043.59,9952.93,4910.68,4916.05,4922.76,4942.90,4976.46,5010.03,5030.16,5036.88,5042.25,67.13
Time to Second Token (ms),32.71,19.61,45.82,65.43,19.87,20.92,22.23,26.16,32.71,39.27,43.20,44.51,45.56,13.11
Tokens In Flight (tokens),11970.57,0.00,16381.00,,,,,,11954.67,,15481.92,15923.61,16276.74,2519.87

Metric,Value
Benchmark Duration (sec),129.82
Input Token Throughput (tokens/sec),126.19
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),125.90
Request Count,2.00
Request Throughput (requests/sec),0.02
Total Input Sequence Length (tokens),16384.00
Total Output Sequence Length (tokens),16347.00
Total Output Tokens (tokens),10694.00
Total Reasoning Tokens (tokens),5653.00
Total Token Throughput (tokens/sec),252.09
