Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Sending (ms),11.19,0.20,14.92,44.75,0.64,2.39,4.59,11.16,14.81,14.84,14.89,14.90,14.92,6.34
HTTP Total Time (ms),152563.22,147486.92,157233.72,610252.89,147574.66,147925.64,148364.36,149680.53,152766.12,155648.81,156599.76,156916.74,157170.32,3832.46
HTTP Waiting (TTFB) (ms),10220.93,4881.78,15339.03,40883.71,4993.54,5440.56,5999.35,7675.69,10331.45,12876.69,14354.09,14846.56,15240.53,3894.66
Input Sequence Length (tokens),8192.00,8192.00,8192.00,32768.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Inter Chunk Latency (ms),34.02,0.00,118.46,569280.99,0.08,15.36,21.67,29.62,34.08,38.25,45.20,52.40,72.96,11.65
Inter Token Latency (ms),17.40,17.32,17.47,69.58,17.33,17.33,17.34,17.36,17.40,17.43,17.45,17.46,17.47,0.05
OSL Mismatch Diff % (%),-0.12,-0.39,-0.02,-0.46,-0.38,-0.34,-0.28,-0.12,-0.02,-0.02,-0.02,-0.02,-0.02,0.16
Output Sequence Length (tokens),8182.50,8160.00,8190.00,32730.00,8160.90,8164.50,8169.00,8182.50,8190.00,8190.00,8190.00,8190.00,8190.00,12.99
Output Token Count (tokens),7547.75,7355.00,7701.00,30191.00,7359.23,7376.15,7397.30,7460.75,7567.50,7654.50,7682.40,7691.70,7699.14,133.83
Output Token Throughput Per User (tokens/sec/user),57.49,57.25,57.72,229.95,57.26,57.28,57.30,57.38,57.49,57.59,57.67,57.70,57.72,0.17
Prefill Throughput Per User (tokens/sec/user),960.07,533.53,1677.98,3840.28,537.89,555.30,577.07,642.37,814.39,1132.08,1459.62,1568.80,1656.14,440.63
Reasoning Token Count (tokens),634.75,489.00,835.00,2539.00,490.86,498.30,507.60,535.50,607.50,706.75,783.70,809.35,829.87,131.54
Request Latency (ms),152552.58,147486.99,157219.40,610210.31,147574.31,147923.58,148360.17,149669.94,152751.96,155634.59,156585.48,156902.44,157156.01,3827.70
Time to First Output Token (ms),21232.69,11729.04,31443.00,84930.74,11983.65,13002.08,14275.11,18094.21,20879.35,24017.82,28472.93,29957.96,31145.99,6994.63
Time to First Token (ms),10232.33,4882.06,15354.20,40929.32,4994.26,5443.07,6004.07,7687.09,10346.53,12891.76,14369.23,14861.72,15255.71,3899.75
Time to Second Token (ms),19.33,0.10,33.69,77.34,0.61,2.65,5.21,12.87,21.78,28.24,31.51,32.60,33.47,12.56
Tokens In Flight (tokens),46634.07,0.00,64075.39,,,,,,46999.78,,60543.78,62311.53,63719.48,10221.15

Metric,Value
Benchmark Duration (sec),157.22
Input Token Throughput (tokens/sec),208.40
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),208.16
Request Count,4.00
Request Throughput (requests/sec),0.03
Total Input Sequence Length (tokens),32768.00
Total Output Sequence Length (tokens),32730.00
Total Output Tokens (tokens),30191.00
Total Reasoning Tokens (tokens),2539.00
Total Token Throughput (tokens/sec),416.56
