Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Data Sent (KB),8.85,8.16,9.43,566.26,8.16,8.52,8.57,8.69,8.82,8.99,9.23,9.29,9.41,0.26
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),109734.28,108493.76,110978.57,7022993.69,108497.31,108499.58,108500.83,108509.84,109735.75,110956.19,110967.06,110974.00,110977.45,1223.48
HTTP Receiving (ms),105333.87,100721.39,110648.32,6741367.53,100724.77,100881.00,101678.22,103603.75,105524.99,107459.02,108471.56,109429.04,110480.81,2540.78
HTTP Sending (ms),6.45,0.06,15.71,412.56,0.07,0.09,0.10,0.14,0.24,12.61,15.34,15.49,15.63,6.60
HTTP Total Time (ms),109740.52,108493.76,110993.56,7023393.40,108497.31,108499.58,108500.83,108509.84,109742.28,110967.52,110980.91,110988.67,110992.24,1229.44
HTTP Waiting (TTFB) (ms),4393.96,300.25,7784.03,281213.61,468.05,1059.68,1514.74,2471.88,4391.58,6324.45,7290.05,7772.98,7782.18,2212.72
Input Sequence Length (tokens),2048.00,2048.00,2048.00,131072.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,0.00
Inter Chunk Latency (ms),102.97,0.00,7587.72,6741367.63,19.02,83.40,89.21,95.42,99.98,104.33,108.86,116.13,166.10,127.60
Inter Token Latency (ms),102.97,98.46,108.16,6589.80,98.46,98.61,99.39,101.27,103.15,105.04,106.03,106.97,108.00,2.48
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,65536.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Count (tokens),1024.00,1024.00,1024.00,65536.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),9.72,9.25,10.16,621.93,9.26,9.35,9.43,9.52,9.69,9.87,10.06,10.14,10.16,0.23
Prefill Throughput Per User (tokens/sec/user),776.78,262.78,6813.44,49714.09,262.79,263.47,280.45,323.11,464.70,824.24,1341.73,1932.35,4796.77,954.89
Request Latency (ms),109734.37,108493.80,110978.81,7022999.75,108497.35,108499.65,108500.90,108509.90,109735.81,110956.24,110967.17,110974.21,110977.68,1223.51
Time to First Output Token (ms),4400.50,300.58,7793.64,281632.12,468.39,1059.85,1526.39,2484.72,4407.16,6338.31,7302.65,7773.19,7793.23,2213.62
Time to First Token (ms),4400.50,300.58,7793.64,281632.12,468.39,1059.85,1526.39,2484.72,4407.16,6338.31,7302.65,7773.19,7793.23,2213.62
Time to Second Token (ms),3483.62,94.32,7587.72,222951.55,94.44,96.50,585.39,1551.58,3484.18,5402.81,6359.95,6836.77,7419.67,2216.17
Tokens In Flight (tokens),81053.80,0.00,98274.00,,,,,,81120.00,,94912.79,96608.00,97952.00,10073.16
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,65536.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Prompt Tokens (tokens),2048.00,2048.00,2048.00,131072.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,0.00
Usage Total Tokens (tokens),3072.00,3072.00,3072.00,196608.00,3072.00,3072.00,3072.00,3072.00,3072.00,3072.00,3072.00,3072.00,3072.00,0.00

Metric,Value
Benchmark Duration (sec),219.51
Input Token Throughput (tokens/sec),597.09
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),298.54
Request Count,64.00
Request Throughput (requests/sec),0.29
Total Input Sequence Length (tokens),131072.00
Total Output Sequence Length (tokens),65536.00
Total Output Tokens (tokens),65536.00
Total Token Throughput (tokens/sec),895.63
Total Usage Completion Tokens (tokens),65536.00
Total Usage Prompt Tokens (tokens),131072.00
Total Usage Total Tokens (tokens),196608.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
