Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,7810.00,7810.00,7810.00,7810.00,7810.00,7810.00,7810.00,7810.00,7810.00,7810.00,7810.00,7810.00,7810.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,0.00
HTTP Connection Overhead (ms),3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,0.00
HTTP Data Sent (KB),34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),199238.00,199238.00,199238.00,199238.00,199238.00,199238.00,199238.00,199238.00,199238.00,199238.00,199238.00,199238.00,199238.00,0.00
HTTP Receiving (ms),197758.05,197758.05,197758.05,197758.05,197758.05,197758.05,197758.05,197758.05,197758.05,197758.05,197758.05,197758.05,197758.05,0.00
HTTP Sending (ms),4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,0.00
HTTP Total Time (ms),199241.79,199241.79,199241.79,199241.79,199241.79,199241.79,199241.79,199241.79,199241.79,199241.79,199241.79,199241.79,199241.79,0.00
HTTP Waiting (TTFB) (ms),1475.73,1475.73,1475.73,1475.73,1475.73,1475.73,1475.73,1475.73,1475.73,1475.73,1475.73,1475.73,1475.73,0.00
Input Sequence Length (tokens),8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,0.00
Inter Chunk Latency (ms),24.14,0.00,163.34,197757.99,0.00,0.07,13.23,21.20,23.88,26.11,30.87,38.57,93.36,13.77
Inter Token Latency (ms),24.14,24.14,24.14,24.14,24.14,24.14,24.14,24.14,24.14,24.14,24.14,24.14,24.14,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),41.42,41.42,41.42,41.42,41.42,41.42,41.42,41.42,41.42,41.42,41.42,41.42,41.42,0.00
Prefill Throughput Per User (tokens/sec/user),5536.45,5536.45,5536.45,5536.45,5536.45,5536.45,5536.45,5536.45,5536.45,5536.45,5536.45,5536.45,5536.45,0.00
Request Latency (ms),199238.18,199238.18,199238.18,199238.18,199238.18,199238.18,199238.18,199238.18,199238.18,199238.18,199238.18,199238.18,199238.18,0.00
Time to First Output Token (ms),1480.19,1480.19,1480.19,1480.19,1480.19,1480.19,1480.19,1480.19,1480.19,1480.19,1480.19,1480.19,1480.19,0.00
Time to First Token (ms),1480.19,1480.19,1480.19,1480.19,1480.19,1480.19,1480.19,1480.19,1480.19,1480.19,1480.19,1480.19,1480.19,0.00
Time to Second Token (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tokens In Flight (tokens),12357.36,0.00,16387.00,,,,,,12409.00,,15612.00,16001.00,16310.00,2385.21
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,0.00
Usage Total Tokens (tokens),16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,0.00

Metric,Value
Benchmark Duration (sec),199.24
Input Token Throughput (tokens/sec),41.13
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),41.11
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),8195.00
Total Output Sequence Length (tokens),8192.00
Total Output Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),82.24
Total Usage Completion Tokens (tokens),8192.00
Total Usage Prompt Tokens (tokens),8195.00
Total Usage Total Tokens (tokens),16387.00
