Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,0.00
HTTP Data Sent (KB),4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),165519.47,165519.47,165519.47,165519.47,165519.47,165519.47,165519.47,165519.47,165519.47,165519.47,165519.47,165519.47,165519.47,0.00
HTTP Receiving (ms),165324.40,165324.40,165324.40,165324.40,165324.40,165324.40,165324.40,165324.40,165324.40,165324.40,165324.40,165324.40,165324.40,0.00
HTTP Sending (ms),4.28,4.28,4.28,4.28,4.28,4.28,4.28,4.28,4.28,4.28,4.28,4.28,4.28,0.00
HTTP Total Time (ms),165523.35,165523.35,165523.35,165523.35,165523.35,165523.35,165523.35,165523.35,165523.35,165523.35,165523.35,165523.35,165523.35,0.00
HTTP Waiting (TTFB) (ms),190.79,190.79,190.79,190.79,190.79,190.79,190.79,190.79,190.79,190.79,190.79,190.79,190.79,0.00
Input Sequence Length (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Inter Chunk Latency (ms),20.18,0.00,151.19,165324.34,0.00,4.63,12.36,18.06,19.96,21.63,24.73,30.25,59.34,10.42
Inter Token Latency (ms),20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),49.55,49.55,49.55,49.55,49.55,49.55,49.55,49.55,49.55,49.55,49.55,49.55,49.55,0.00
Prefill Throughput Per User (tokens/sec/user),5258.32,5258.32,5258.32,5258.32,5258.32,5258.32,5258.32,5258.32,5258.32,5258.32,5258.32,5258.32,5258.32,0.00
Request Latency (ms),165519.65,165519.65,165519.65,165519.65,165519.65,165519.65,165519.65,165519.65,165519.65,165519.65,165519.65,165519.65,165519.65,0.00
Time to First Output Token (ms),195.31,195.31,195.31,195.31,195.31,195.31,195.31,195.31,195.31,195.31,195.31,195.31,195.31,0.00
Time to First Token (ms),195.31,195.31,195.31,195.31,195.31,195.31,195.31,195.31,195.31,195.31,195.31,195.31,195.31,0.00
Time to Second Token (ms),21.85,21.85,21.85,21.85,21.85,21.85,21.85,21.85,21.85,21.85,21.85,21.85,21.85,0.00
Tokens In Flight (tokens),5225.83,0.00,9219.00,,,,,,5277.00,,8454.00,8838.00,9143.00,2365.38
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,0.00

Metric,Value
Benchmark Duration (sec),165.52
Input Token Throughput (tokens/sec),6.20
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),49.49
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),8192.00
Total Output Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),55.69
Total Usage Completion Tokens (tokens),8192.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),9219.00
