Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Reasoning Token Count (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Request Latency (ms),14833.55,14833.55,14833.55,14833.55,14833.55,14833.55,14833.55,14833.55,14833.55,14833.55,14833.55,14833.55,14833.55,0.00
Time to First Token (ms),5093.13,5093.13,5093.13,5093.13,5093.13,5093.13,5093.13,5093.13,5093.13,5093.13,5093.13,5093.13,5093.13,0.00
Time to Second Token (ms),28.85,28.85,28.85,28.85,28.85,28.85,28.85,28.85,28.85,28.85,28.85,28.85,28.85,0.00
Tokens In Flight (tokens),8529.35,0.00,9220.00,,,,,,8440.32,,9063.02,9141.51,9204.30,372.33

Metric,Value
Benchmark Duration (sec),14.83
Input Token Throughput (tokens/sec),552.28
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),69.00
Request Count,1.00
Request Throughput (requests/sec),0.07
Total Input Sequence Length (tokens),8196.00
Total Output Sequence Length (tokens),1024.00
Total Reasoning Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),621.28
