Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to Second Token (ms),256.67,47.83,353.65,2053.38,48.09,49.13,50.43,215.02,326.64,335.81,347.39,350.52,353.02,121.77
Tokens In Flight (tokens),49614.57,0.00,65512.00,,,,,,49912.00,,62517.00,64021.00,65213.00,9528.52
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,65536.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),8192.00,8192.00,8192.00,65536.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Total Tokens (tokens),16384.00,16384.00,16384.00,131072.00,16384.00,16384.00,16384.00,16384.00,16384.00,16384.00,16384.00,16384.00,16384.00,0.00

Metric,Value
Benchmark Duration (sec),911.86
Input Token Throughput (tokens/sec),71.87
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),71.87
Request Count,8.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),65536.00
Total Output Sequence Length (tokens),65536.00
Total Output Tokens (tokens),65536.00
Total Token Throughput (tokens/sec),143.74
Total Usage Completion Tokens (tokens),65536.00
Total Usage Prompt Tokens (tokens),65536.00
Total Usage Total Tokens (tokens),131072.00
