Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Chunks Received,8191.03,8189.00,8192.00,262113.00,8189.00,8189.55,8190.00,8190.00,8191.00,8192.00,8192.00,8192.00,8192.00,0.92
HTTP Chunks Sent,1.00,1.00,1.00,32.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),4.69,0.00,9.40,150.21,0.00,0.00,0.00,0.00,6.59,8.47,8.55,8.68,9.19,3.64
HTTP Connection Overhead (ms),4.69,0.00,9.40,150.21,0.00,0.00,0.00,0.00,6.59,8.47,8.55,8.68,9.19,3.64
HTTP Connection Reused (ratio),0.34,0.00,1.00,11.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),2352.52,2346.74,2360.29,75280.57,2346.87,2347.28,2347.59,2349.28,2352.65,2354.56,2357.05,2357.86,2359.79,3.52
HTTP Data Sent (KB),34.84,32.22,37.12,1114.96,32.60,33.46,33.90,34.30,34.81,35.34,36.00,36.33,36.93,0.95
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),1109498.72,1077696.61,1143709.17,35503958.97,1078546.13,1081948.16,1086126.04,1094666.22,1109197.90,1122307.55,1134752.51,1139373.66,1142857.92,18106.06
HTTP Receiving (ms),1099637.10,1073165.72,1118591.66,35188387.20,1073973.34,1077127.80,1080963.36,1091115.23,1101600.07,1110870.22,1113794.78,1114169.28,1117235.06,12570.00
HTTP Sending (ms),4.99,0.16,9.81,159.65,0.16,0.16,0.19,0.20,6.78,8.95,9.08,9.25,9.64,3.75
HTTP Total Time (ms),1109503.41,1077696.61,1143715.95,35504109.18,1078546.13,1081948.16,1086126.79,1094668.35,1109205.34,1122312.62,1134761.06,1139381.66,1142865.51,18107.75
HTTP Waiting (TTFB) (ms),9856.63,1390.00,29937.89,315412.12,1883.75,3728.59,4544.21,5363.79,6655.18,12209.84,21626.52,25417.22,28971.95,7245.00
Input Sequence Length (tokens),8192.00,8192.00,8192.00,262144.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Inter Chunk Latency (ms),134.25,0.00,1337.03,35188386.65,54.53,102.50,107.72,115.89,130.49,146.45,156.05,162.23,212.56,54.00
Inter Token Latency (ms),134.25,131.02,136.56,4295.98,131.12,131.50,131.97,133.21,134.49,135.62,135.98,136.02,136.40,1.53
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,262144.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,262144.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),7.45,7.32,7.63,238.39,7.33,7.35,7.35,7.37,7.44,7.51,7.58,7.60,7.63,0.09
Prefill Throughput Per User (tokens/sec/user),1296.13,273.56,5854.87,41476.31,283.40,322.99,379.05,673.30,1230.11,1525.60,1802.77,2268.28,4888.61,987.23
Request Latency (ms),1109498.85,1077696.68,1143709.41,35503963.14,1078546.20,1081948.24,1086126.13,1094666.33,1109198.07,1122307.64,1134752.74,1139373.81,1142858.16,18106.07
Time to First Output Token (ms),9861.77,1399.18,29945.42,315576.49,1892.97,3737.90,4544.48,5369.72,6660.62,12211.80,21635.86,25425.68,28980.27,7246.48
Time to First Token (ms),9861.77,1399.18,29945.42,315576.49,1892.97,3737.90,4544.48,5369.72,6660.62,12211.80,21635.86,25425.68,28980.27,7246.48
Time to Second Token (ms),612.64,89.59,1039.88,19604.34,92.91,188.15,304.26,372.95,638.50,840.85,973.63,992.34,1028.66,268.26
Tokens In Flight (tokens),199934.72,0.00,261643.00,,,,,,202401.00,,250481.00,256017.00,260529.00,38155.42
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,262144.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),8192.00,8192.00,8192.00,262144.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Total Tokens (tokens),16384.00,16384.00,16384.00,524288.00,16384.00,16384.00,16384.00,16384.00,16384.00,16384.00,16384.00,16384.00,16384.00,0.00

Metric,Value
Benchmark Duration (sec),2221.46
Input Token Throughput (tokens/sec),118.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),118.00
Request Count,32.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),262144.00
Total Output Sequence Length (tokens),262144.00
Total Output Tokens (tokens),262144.00
Total Token Throughput (tokens/sec),236.01
Total Usage Completion Tokens (tokens),262144.00
Total Usage Prompt Tokens (tokens),262144.00
Total Usage Total Tokens (tokens),524288.00
