Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,0.00
Prefill Throughput Per User (tokens/sec/user),5773.92,5773.92,5773.92,5773.92,5773.92,5773.92,5773.92,5773.92,5773.92,5773.92,5773.92,5773.92,5773.92,0.00
Request Latency (ms),198402.47,198402.47,198402.47,198402.47,198402.47,198402.47,198402.47,198402.47,198402.47,198402.47,198402.47,198402.47,198402.47,0.00
Time to First Output Token (ms),1419.31,1419.31,1419.31,1419.31,1419.31,1419.31,1419.31,1419.31,1419.31,1419.31,1419.31,1419.31,1419.31,0.00
Time to First Token (ms),1419.31,1419.31,1419.31,1419.31,1419.31,1419.31,1419.31,1419.31,1419.31,1419.31,1419.31,1419.31,1419.31,0.00
Time to Second Token (ms),15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,15.49,0.00
Tokens In Flight (tokens),12357.34,0.00,16387.00,,,,,,12407.00,,15612.00,16001.00,16310.00,2384.77
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,0.00
Usage Total Tokens (tokens),16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,0.00

Metric,Value
Benchmark Duration (sec),198.40
Input Token Throughput (tokens/sec),41.30
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),41.28
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),8195.00
Total Output Sequence Length (tokens),8192.00
Total Output Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),82.58
Total Usage Completion Tokens (tokens),8192.00
Total Usage Prompt Tokens (tokens),8195.00
Total Usage Total Tokens (tokens),16387.00
