Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Inter Chunk Latency (ms),13.90,0.00,80.77,56869.27,0.15,9.92,11.81,13.09,13.87,14.68,15.94,17.41,25.57,3.62
Inter Token Latency (ms),13.90,13.88,13.92,55.59,13.88,13.88,13.88,13.89,13.89,13.90,13.92,13.92,13.92,0.02
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,4096.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Count (tokens),1024.00,1024.00,1024.00,4096.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),71.95,71.83,72.04,287.82,71.83,71.85,71.86,71.92,71.98,72.01,72.03,72.03,72.04,0.08
Prefill Throughput Per User (tokens/sec/user),5458.85,5218.78,5686.62,21835.39,5221.22,5230.98,5243.18,5279.78,5464.99,5644.06,5669.60,5678.11,5684.92,202.46
Request Latency (ms),14405.16,14382.31,14438.79,57620.65,14382.48,14383.14,14383.96,14386.45,14399.77,14418.49,14430.67,14434.73,14437.98,22.34
Time to First Output Token (ms),187.84,180.07,196.21,751.38,180.13,180.34,180.62,181.43,187.55,193.96,195.31,195.76,196.12,6.98
Time to First Token (ms),187.84,180.07,196.21,751.38,180.13,180.34,180.62,181.43,187.55,193.96,195.31,195.76,196.12,6.98
Time to Second Token (ms),11.09,8.10,12.31,44.35,8.21,8.66,9.22,10.90,11.97,12.16,12.25,12.28,12.31,1.74
Tokens In Flight (tokens),1528.81,0.00,2048.00,,,,,,1529.00,,1944.00,1996.00,2037.00,300.84
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,4096.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Prompt Tokens (tokens),1024.00,1024.00,1024.00,4096.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Total Tokens (tokens),2048.00,2048.00,2048.00,8192.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,0.00

Metric,Value
Benchmark Duration (sec),57.64
Input Token Throughput (tokens/sec),71.05
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),71.05
Request Count,4.00
Request Throughput (requests/sec),0.07
Total Input Sequence Length (tokens),4096.00
Total Output Sequence Length (tokens),4096.00
Total Output Tokens (tokens),4096.00
Total Token Throughput (tokens/sec),142.10
Total Usage Completion Tokens (tokens),4096.00
Total Usage Prompt Tokens (tokens),4096.00
Total Usage Total Tokens (tokens),8192.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
