Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connection Overhead (ms),11.67,11.67,11.67,11.67,11.67,11.67,11.67,11.67,11.67,11.67,11.67,11.67,11.67,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,0.00
HTTP Data Sent (KB),34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),197318.89,197318.89,197318.89,197318.89,197318.89,197318.89,197318.89,197318.89,197318.89,197318.89,197318.89,197318.89,197318.89,0.00
HTTP Receiving (ms),195910.72,195910.72,195910.72,195910.72,195910.72,195910.72,195910.72,195910.72,195910.72,195910.72,195910.72,195910.72,195910.72,0.00
HTTP Sending (ms),12.11,12.11,12.11,12.11,12.11,12.11,12.11,12.11,12.11,12.11,12.11,12.11,12.11,0.00
HTTP Total Time (ms),197330.56,197330.56,197330.56,197330.56,197330.56,197330.56,197330.56,197330.56,197330.56,197330.56,197330.56,197330.56,197330.56,0.00
HTTP Waiting (TTFB) (ms),1396.06,1396.06,1396.06,1396.06,1396.06,1396.06,1396.06,1396.06,1396.06,1396.06,1396.06,1396.06,1396.06,0.00
Input Sequence Length (tokens),8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,0.00
Inter Chunk Latency (ms),23.92,0.00,543.57,195910.67,0.00,0.09,13.93,21.23,23.79,25.90,30.32,37.54,84.38,13.57
Inter Token Latency (ms),23.92,23.92,23.92,23.92,23.92,23.92,23.92,23.92,23.92,23.92,23.92,23.92,23.92,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,41.81,0.00
Prefill Throughput Per User (tokens/sec/user),5818.62,5818.62,5818.62,5818.62,5818.62,5818.62,5818.62,5818.62,5818.62,5818.62,5818.62,5818.62,5818.62,0.00
Request Latency (ms),197319.08,197319.08,197319.08,197319.08,197319.08,197319.08,197319.08,197319.08,197319.08,197319.08,197319.08,197319.08,197319.08,0.00
Time to First Output Token (ms),1408.41,1408.41,1408.41,1408.41,1408.41,1408.41,1408.41,1408.41,1408.41,1408.41,1408.41,1408.41,1408.41,0.00
Time to First Token (ms),1408.41,1408.41,1408.41,1408.41,1408.41,1408.41,1408.41,1408.41,1408.41,1408.41,1408.41,1408.41,1408.41,0.00
Time to Second Token (ms),21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,0.00
Tokens In Flight (tokens),12360.44,0.00,16387.00,,,,,,12413.00,,15614.00,16002.00,16310.00,2384.50
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,0.00
Usage Total Tokens (tokens),16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,0.00

Metric,Value
Benchmark Duration (sec),197.32
Input Token Throughput (tokens/sec),41.53
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),41.51
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),8195.00
Total Output Sequence Length (tokens),8192.00
Total Output Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),83.04
Total Usage Completion Tokens (tokens),8192.00
Total Usage Prompt Tokens (tokens),8195.00
Total Usage Total Tokens (tokens),16387.00
