Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to First Token (ms),6049.36,127.16,11497.21,24778171.00,806.22,824.24,1508.94,3348.73,6184.31,9001.90,10520.16,11174.21,11335.96,3209.57
Time to Second Token (ms),5437.10,92.66,11339.63,22270355.21,113.78,152.54,831.92,2462.39,5305.90,8130.59,10040.96,10728.92,10764.97,3265.68
Tokens In Flight (tokens),140015.37,0.00,163585.00,,,,,,133452.00,,157952.00,160768.00,163072.00,10892.95
Usage Completion Tokens (tokens),128.00,128.00,128.00,524288.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Usage Prompt Tokens (tokens),512.00,512.00,512.00,2097152.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,0.00
Usage Total Tokens (tokens),640.00,640.00,640.00,2621440.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,0.00

Metric,Value
Benchmark Duration (sec),389.51
Input Token Throughput (tokens/sec),5384.09
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),1346.02
Request Count,4096.00
Request Throughput (requests/sec),10.52
Total Input Sequence Length (tokens),2097152.00
Total Output Sequence Length (tokens),524288.00
Total Output Tokens (tokens),524288.00
Total Token Throughput (tokens/sec),6730.11
Total Usage Completion Tokens (tokens),524288.00
Total Usage Prompt Tokens (tokens),2097152.00
Total Usage Total Tokens (tokens),2621440.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
