Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Waiting (TTFB) (ms),718.78,273.53,1104.88,11500.52,273.54,273.57,297.13,469.70,776.59,1027.23,1033.11,1051.67,1094.24,296.08
Input Sequence Length (tokens),1024.00,1024.00,1024.00,16384.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Inter Chunk Latency (ms),55.59,0.00,285.11,7285450.82,5.42,36.87,43.79,48.26,54.91,62.62,68.13,72.79,119.04,15.77
Inter Token Latency (ms),55.59,55.45,55.74,889.45,55.45,55.45,55.45,55.48,55.59,55.68,55.73,55.74,55.74,0.11
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,131072.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,131072.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),17.99,17.94,18.04,287.82,17.94,17.94,17.94,17.96,17.99,18.02,18.03,18.03,18.03,0.04
Prefill Throughput Per User (tokens/sec/user),1771.47,926.55,3495.14,28343.50,933.64,961.97,974.01,996.05,1286.16,2255.14,3341.83,3494.41,3495.00,942.22
Request Latency (ms),456068.17,455132.25,456965.37,7297090.76,455132.26,455132.30,455147.16,455228.04,456073.74,456928.97,456942.86,456954.63,456963.22,857.04
Time to First Output Token (ms),727.50,292.98,1105.17,11639.95,292.99,293.04,307.06,470.02,796.17,1028.08,1051.33,1064.98,1097.13,294.81
Time to First Token (ms),727.50,292.98,1105.17,11639.95,292.99,293.04,307.06,470.02,796.17,1028.08,1051.33,1064.98,1097.13,294.81
Time to Second Token (ms),172.40,42.07,258.73,2758.39,42.79,45.69,46.95,79.42,180.35,250.40,254.80,255.82,258.15,83.05
Tokens In Flight (tokens),43310.63,0.00,73719.00,,,,,,44585.00,,68319.00,71039.00,73179.00,18900.24
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,131072.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),1024.00,1024.00,1024.00,16384.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Total Tokens (tokens),9216.00,9216.00,9216.00,147456.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,0.00

Metric,Value
Benchmark Duration (sec),912.30
Input Token Throughput (tokens/sec),17.96
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),143.67
Request Count,16.00
Request Throughput (requests/sec),0.02
Total Input Sequence Length (tokens),16384.00
Total Output Sequence Length (tokens),131072.00
Total Output Tokens (tokens),131072.00
Total Token Throughput (tokens/sec),161.62
Total Usage Completion Tokens (tokens),131072.00
Total Usage Prompt Tokens (tokens),16384.00
Total Usage Total Tokens (tokens),147456.00
