Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Request Latency (ms),4469.95,4398.24,4539.22,35759.60,4398.46,4399.33,4400.43,4401.65,4470.38,4539.12,4539.19,4539.21,4539.22,69.19
Time to First Output Token (ms),373.90,293.38,443.91,2991.22,293.38,293.39,293.39,357.45,379.24,395.54,443.82,443.87,443.90,53.46
Time to First Token (ms),373.90,293.38,443.91,2991.22,293.38,293.39,293.39,357.45,379.24,395.54,443.82,443.87,443.90,53.46
Time to Second Token (ms),67.57,29.67,179.30,540.60,29.67,29.68,29.70,30.38,30.66,67.84,179.29,179.30,179.30,64.50
Tokens In Flight (tokens),2280.61,0.00,2557.00,,,,,,2280.00,,2500.00,2532.00,2552.00,166.25
Usage Completion Tokens (tokens),128.00,128.00,128.00,1024.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Usage Prompt Tokens (tokens),512.00,512.00,512.00,4096.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,0.00
Usage Total Tokens (tokens),640.00,640.00,640.00,5120.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,0.00

Metric,Value
Benchmark Duration (sec),8.94
Input Token Throughput (tokens/sec),457.89
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),114.47
Request Count,8.00
Request Throughput (requests/sec),0.89
Total Input Sequence Length (tokens),4096.00
Total Output Sequence Length (tokens),1024.00
Total Output Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),572.36
Total Usage Completion Tokens (tokens),1024.00
Total Usage Prompt Tokens (tokens),4096.00
Total Usage Total Tokens (tokens),5120.00
