Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Effective Total Throughput (tokens/sec),55.61,0.00,4756.28,,,,,,49.49,,49.49,49.49,49.49,169.77
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,7929.00,7929.00,7929.00,7929.00,7929.00,7929.00,7929.00,7929.00,7929.00,7929.00,7929.00,7929.00,7929.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),16.66,16.66,16.66,16.66,16.66,16.66,16.66,16.66,16.66,16.66,16.66,16.66,16.66,0.00
HTTP Connection Overhead (ms),16.66,16.66,16.66,16.66,16.66,16.66,16.66,16.66,16.66,16.66,16.66,16.66,16.66,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,0.00
HTTP Data Sent (KB),4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),165721.25,165721.25,165721.25,165721.25,165721.25,165721.25,165721.25,165721.25,165721.25,165721.25,165721.25,165721.25,165721.25,0.00
HTTP Receiving (ms),165505.59,165505.59,165505.59,165505.59,165505.59,165505.59,165505.59,165505.59,165505.59,165505.59,165505.59,165505.59,165505.59,0.00
HTTP Sending (ms),17.15,17.15,17.15,17.15,17.15,17.15,17.15,17.15,17.15,17.15,17.15,17.15,17.15,0.00
HTTP Total Time (ms),165737.91,165737.91,165737.91,165737.91,165737.91,165737.91,165737.91,165737.91,165737.91,165737.91,165737.91,165737.91,165737.91,0.00
HTTP Waiting (TTFB) (ms),198.51,198.51,198.51,198.51,198.51,198.51,198.51,198.51,198.51,198.51,198.51,198.51,198.51,0.00
Input Sequence Length (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Inter Chunk Latency (ms),20.21,0.00,156.33,165505.53,0.00,2.63,12.69,17.76,20.04,22.02,25.86,31.16,55.04,10.29
Inter Token Latency (ms),20.21,20.21,20.21,20.21,20.21,20.21,20.21,20.21,20.21,20.21,20.21,20.21,20.21,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),49.49,49.49,49.49,49.49,49.49,49.49,49.49,49.49,49.49,49.49,49.49,49.49,49.49,0.00
Prefill Throughput Per User (tokens/sec/user),4756.28,4756.28,4756.28,4756.28,4756.28,4756.28,4756.28,4756.28,4756.28,4756.28,4756.28,4756.28,4756.28,0.00
Request Latency (ms),165721.46,165721.46,165721.46,165721.46,165721.46,165721.46,165721.46,165721.46,165721.46,165721.46,165721.46,165721.46,165721.46,0.00
Time to First Output Token (ms),215.92,215.92,215.92,215.92,215.92,215.92,215.92,215.92,215.92,215.92,215.92,215.92,215.92,0.00
Time to First Token (ms),215.92,215.92,215.92,215.92,215.92,215.92,215.92,215.92,215.92,215.92,215.92,215.92,215.92,0.00
Time to Second Token (ms),19.03,19.03,19.03,19.03,19.03,19.03,19.03,19.03,19.03,19.03,19.03,19.03,19.03,0.00
Tokens In Flight (tokens),5234.69,0.00,9219.00,,,,,,5293.00,,8459.00,8841.00,9143.00,2367.00
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,0.00

Metric,Value
Benchmark Duration (sec),165.72
Input Token Throughput (tokens/sec),6.20
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),49.42
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),8192.00
Total Output Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),55.62
Total Usage Completion Tokens (tokens),8192.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),9219.00
