Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Token Throughput Per User (tokens/sec/user),71.49,71.49,71.49,71.49,71.49,71.49,71.49,71.49,71.49,71.49,71.49,71.49,71.49,0.00
Prefill Throughput Per User (tokens/sec/user),3144.86,3144.86,3144.86,3144.86,3144.86,3144.86,3144.86,3144.86,3144.86,3144.86,3144.86,3144.86,3144.86,0.00
Request Latency (ms),14636.19,14636.19,14636.19,14636.19,14636.19,14636.19,14636.19,14636.19,14636.19,14636.19,14636.19,14636.19,14636.19,0.00
Time to First Output Token (ms),326.56,326.56,326.56,326.56,326.56,326.56,326.56,326.56,326.56,326.56,326.56,326.56,326.56,0.00
Time to First Token (ms),326.56,326.56,326.56,326.56,326.56,326.56,326.56,326.56,326.56,326.56,326.56,326.56,326.56,0.00
Time to Second Token (ms),7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21,0.00
Tokens In Flight (tokens),1526.77,0.00,2051.00,,,,,,1527.00,,1946.00,1998.00,2040.00,303.06
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,0.00

Metric,Value
Benchmark Duration (sec),14.64
Input Token Throughput (tokens/sec),70.14
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),69.94
Request Count,1.00
Request Throughput (requests/sec),0.07
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),1024.00
Total Output Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),140.08
Total Usage Completion Tokens (tokens),1024.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),2051.00
