Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Effective Prefill Throughput Per User (tokens/sec/user),70.42,0.00,3883.73,,,,,,0.00,,0.00,0.00,3883.73,518.19
Effective Total Throughput (tokens/sec),140.56,0.00,3883.73,,,,,,71.47,,71.47,71.47,3883.73,508.66
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1019.00,1019.00,1019.00,1019.00,1019.00,1019.00,1019.00,1019.00,1019.00,1019.00,1019.00,1019.00,1019.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,0.00
HTTP Connection Overhead (ms),1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),286.79,286.79,286.79,286.79,286.79,286.79,286.79,286.79,286.79,286.79,286.79,286.79,286.79,0.00
HTTP Data Sent (KB),4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),14578.73,14578.73,14578.73,14578.73,14578.73,14578.73,14578.73,14578.73,14578.73,14578.73,14578.73,14578.73,14578.73,0.00
HTTP Receiving (ms),14314.55,14314.55,14314.55,14314.55,14314.55,14314.55,14314.55,14314.55,14314.55,14314.55,14314.55,14314.55,14314.55,0.00
HTTP Sending (ms),1.48,1.48,1.48,1.48,1.48,1.48,1.48,1.48,1.48,1.48,1.48,1.48,1.48,0.00
HTTP Total Time (ms),14579.87,14579.87,14579.87,14579.87,14579.87,14579.87,14579.87,14579.87,14579.87,14579.87,14579.87,14579.87,14579.87,0.00
HTTP Waiting (TTFB) (ms),262.70,262.70,262.70,262.70,262.70,262.70,262.70,262.70,262.70,262.70,262.70,262.70,262.70,0.00
Input Sequence Length (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Inter Chunk Latency (ms),13.99,0.00,56.89,14314.49,1.34,10.02,11.87,13.09,13.95,14.82,16.20,17.78,24.98,3.36
Inter Token Latency (ms),13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Count (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),71.47,71.47,71.47,71.47,71.47,71.47,71.47,71.47,71.47,71.47,71.47,71.47,71.47,0.00
Prefill Throughput Per User (tokens/sec/user),3883.74,3883.74,3883.74,3883.74,3883.74,3883.74,3883.74,3883.74,3883.74,3883.74,3883.74,3883.74,3883.74,0.00
Request Latency (ms),14578.93,14578.93,14578.93,14578.93,14578.93,14578.93,14578.93,14578.93,14578.93,14578.93,14578.93,14578.93,14578.93,0.00
Time to First Output Token (ms),264.44,264.44,264.44,264.44,264.44,264.44,264.44,264.44,264.44,264.44,264.44,264.44,264.44,0.00
Time to First Token (ms),264.44,264.44,264.44,264.44,264.44,264.44,264.44,264.44,264.44,264.44,264.44,264.44,264.44,0.00
Time to Second Token (ms),12.59,12.59,12.59,12.59,12.59,12.59,12.59,12.59,12.59,12.59,12.59,12.59,12.59,0.00
Tokens In Flight (tokens),1529.29,0.00,2051.00,,,,,,1530.00,,1946.00,1998.00,2040.00,301.74
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,0.00

Metric,Value
Benchmark Duration (sec),14.58
Input Token Throughput (tokens/sec),70.42
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),70.21
Request Count,1.00
Request Throughput (requests/sec),0.07
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),1024.00
Total Output Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),140.63
Total Usage Completion Tokens (tokens),1024.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),2051.00
