Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Sequence Length (tokens),8192.00,8192.00,8192.00,524288.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,524288.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),7.80,7.78,7.83,499.49,7.78,7.78,7.78,7.79,7.81,7.82,7.83,7.83,7.83,0.02
Prefill Throughput Per User (tokens/sec/user),671.31,228.33,5782.73,42963.78,229.09,242.36,279.44,332.00,457.80,761.47,1068.37,1412.36,3569.99,740.22
Request Latency (ms),1051762.30,1046622.86,1057634.76,67312786.96,1046627.57,1047012.25,1047586.35,1048844.72,1051637.51,1054593.92,1056407.35,1057220.00,1057619.32,3293.77
Time to First Output Token (ms),2241.10,177.08,4484.83,143430.66,349.66,728.28,958.47,1346.93,2237.46,3084.35,3664.51,4228.25,4469.82,1064.91
Time to First Token (ms),2241.10,177.08,4484.83,143430.66,349.66,728.28,958.47,1346.93,2237.46,3084.35,3664.51,4228.25,4469.82,1064.91
Time to Second Token (ms),395.22,75.48,947.82,25293.77,75.90,123.46,220.32,264.28,280.46,551.36,753.20,852.62,917.24,224.55
Tokens In Flight (tokens),180648.59,0.00,294640.98,,,,,,188716.50,,275586.00,285200.40,292738.00,74144.84
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,524288.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),1024.00,1024.00,1024.00,65536.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Total Tokens (tokens),9216.00,9216.00,9216.00,589824.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,0.00

Metric,Value
Benchmark Duration (sec),2104.31
Input Token Throughput (tokens/sec),31.14
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),249.14
Request Count,64.00
Request Throughput (requests/sec),0.03
Total Input Sequence Length (tokens),65536.00
Total Output Sequence Length (tokens),524288.00
Total Output Tokens (tokens),524288.00
Total Token Throughput (tokens/sec),280.29
Total Usage Completion Tokens (tokens),524288.00
Total Usage Prompt Tokens (tokens),65536.00
Total Usage Total Tokens (tokens),589824.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
