Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to First Output Token (ms),19133.35,19133.35,19133.35,19133.35,19133.35,19133.35,19133.35,19133.35,19133.35,19133.35,19133.35,19133.35,19133.35,0.00
Time to First Token (ms),2479.03,2479.03,2479.03,2479.03,2479.03,2479.03,2479.03,2479.03,2479.03,2479.03,2479.03,2479.03,2479.03,0.00
Time to Second Token (ms),8.49,8.49,8.49,8.49,8.49,8.49,8.49,8.49,8.49,8.49,8.49,8.49,8.49,0.00
Tokens In Flight (tokens),4981.52,0.00,9218.00,,,,,,4984.21,,8371.93,8791.53,9132.02,2447.26

Metric,Value
Benchmark Duration (sec),62.49
Input Token Throughput (tokens/sec),16.45
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),131.03
Request Count,1.00
Request Throughput (requests/sec),0.02
Total Input Sequence Length (tokens),1028.00
Total Output Sequence Length (tokens),8190.00
Total Output Tokens (tokens),6415.00
Total Reasoning Tokens (tokens),1775.00
Total Token Throughput (tokens/sec),147.48
