Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to First Output Token (ms),9985.86,1396.98,30051.80,319547.62,1911.72,3816.30,4605.64,5266.66,6558.08,12573.48,22183.80,26056.03,29261.65,7434.01
Time to First Token (ms),9985.86,1396.98,30051.80,319547.62,1911.72,3816.30,4605.64,5266.66,6558.08,12573.48,22183.80,26056.03,29261.65,7434.01
Time to Second Token (ms),620.61,94.39,1019.76,19859.53,97.38,198.00,323.47,389.11,664.84,851.69,942.67,980.90,1010.39,261.45
Tokens In Flight (tokens),199507.00,0.00,261648.00,,,,,,201729.00,,250305.00,255921.00,260513.00,38183.61
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,262144.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),8192.00,8192.00,8192.00,262144.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Total Tokens (tokens),16384.00,16384.00,16384.00,524288.00,16384.00,16384.00,16384.00,16384.00,16384.00,16384.00,16384.00,16384.00,16384.00,0.00

Metric,Value
Benchmark Duration (sec),2213.20
Input Token Throughput (tokens/sec),118.44
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),118.44
Request Count,32.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),262144.00
Total Output Sequence Length (tokens),262144.00
Total Output Tokens (tokens),262144.00
Total Token Throughput (tokens/sec),236.89
Total Usage Completion Tokens (tokens),262144.00
Total Usage Prompt Tokens (tokens),262144.00
Total Usage Total Tokens (tokens),524288.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
