Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Receiving (ms),10100.25,8280.99,12576.07,1939248.01,8282.08,8362.37,8369.09,8976.37,10046.36,11084.01,11779.41,12099.68,12138.91,1205.78
HTTP Sending (ms),7.88,0.06,55.79,1513.75,0.06,0.06,0.07,0.10,11.33,14.57,16.47,18.67,27.49,8.45
HTTP Total Time (ms),12636.02,12559.57,12699.64,2426115.70,12561.83,12563.76,12574.02,12578.86,12674.64,12694.90,12696.50,12698.00,12698.67,58.64
HTTP Waiting (TTFB) (ms),2520.13,103.02,4302.83,483865.50,433.87,485.18,881.70,1579.80,2533.94,3691.66,4274.32,4302.23,4302.65,1206.83
Input Sequence Length (tokens),512.00,512.00,512.00,98304.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,0.00
Inter Chunk Latency (ms),79.53,23.86,4271.36,1939247.95,32.41,46.56,56.11,61.26,65.44,69.88,75.82,85.52,104.01,190.46
Inter Token Latency (ms),79.53,65.20,99.02,15269.67,65.21,65.85,65.90,70.68,79.11,87.28,92.75,95.27,95.58,9.49
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),128.00,128.00,128.00,24576.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Output Token Count (tokens),128.00,128.00,128.00,24576.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Output Token Throughput Per User (tokens/sec/user),12.76,10.10,15.34,2449.13,10.46,10.50,10.78,11.46,12.64,14.15,15.17,15.19,15.33,1.53
Prefill Throughput Per User (tokens/sec/user),323.04,118.23,4955.13,62024.19,118.63,118.69,119.28,138.20,202.05,320.85,568.71,1054.81,1266.56,441.38
Request Latency (ms),12628.33,12559.62,12684.92,2424639.49,12561.88,12563.83,12574.07,12578.90,12639.26,12680.30,12681.25,12682.09,12684.55,51.67
Time to First Output Token (ms),2528.08,103.33,4330.51,485391.55,434.04,485.40,900.28,1595.78,2534.07,3704.91,4292.50,4313.83,4315.76,1207.25
Time to First Token (ms),2528.08,103.33,4330.51,485391.55,434.04,485.40,900.28,1595.78,2534.07,3704.91,4292.50,4313.83,4315.76,1207.25
Time to Second Token (ms),1843.10,62.18,4271.36,353875.58,62.20,62.36,70.90,673.21,1830.73,2779.18,3474.73,3905.75,3931.63,1207.34
Tokens In Flight (tokens),53234.86,0.00,61345.00,,,,,,52320.00,,59616.00,60480.00,61248.00,4428.63
Usage Completion Tokens (tokens),128.00,128.00,128.00,24576.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Usage Prompt Tokens (tokens),512.00,512.00,512.00,98304.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,0.00
Usage Total Tokens (tokens),640.00,640.00,640.00,122880.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,0.00

Metric,Value
Benchmark Duration (sec),25.29
Input Token Throughput (tokens/sec),3886.74
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),971.69
Request Count,192.00
Request Throughput (requests/sec),7.59
Total Input Sequence Length (tokens),98304.00
Total Output Sequence Length (tokens),24576.00
Total Output Tokens (tokens),24576.00
Total Token Throughput (tokens/sec),4858.43
Total Usage Completion Tokens (tokens),24576.00
Total Usage Prompt Tokens (tokens),98304.00
Total Usage Total Tokens (tokens),122880.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
