Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Chunks Received,8103.62,8102.00,8107.00,64829.00,8102.00,8102.00,8102.00,8102.00,8103.00,8104.50,8106.30,8106.65,8106.93,1.80
HTTP Chunks Sent,1.00,1.00,1.00,8.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),2.98,0.00,7.96,23.81,0.00,0.00,0.00,0.00,0.00,7.93,7.94,7.95,7.96,3.84
HTTP Connection Overhead (ms),2.98,0.00,7.96,23.81,0.00,0.00,0.00,0.00,0.00,7.93,7.94,7.95,7.96,3.84
HTTP Connection Reused (ratio),0.62,0.00,1.00,5.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.48
HTTP Data Received (KB),1894.13,1889.45,1899.29,15153.05,1889.47,1889.56,1889.66,1891.40,1894.28,1896.67,1898.21,1898.75,1899.18,3.38
HTTP Data Sent (KB),4.51,3.89,4.76,36.08,3.92,4.02,4.14,4.44,4.62,4.72,4.74,4.75,4.76,0.28
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),351683.90,348671.29,354683.72,2813471.22,348673.66,348683.15,348695.02,348706.49,351677.50,354670.23,354683.36,354683.54,354683.68,2979.94
HTTP Receiving (ms),351246.13,348125.35,354443.49,2809969.07,348125.35,348125.36,348125.36,348233.12,351308.52,354160.48,354316.60,354380.05,354430.80,2996.31
HTTP Sending (ms),3.27,0.15,8.43,26.17,0.16,0.16,0.17,0.18,0.20,8.40,8.43,8.43,8.43,3.98
HTTP Total Time (ms),351686.88,348679.25,354683.72,2813495.03,348681.19,348688.93,348698.62,348711.56,351681.46,354670.23,354683.36,354683.54,354683.68,2976.96
HTTP Waiting (TTFB) (ms),434.50,170.11,599.04,3475.99,170.69,173.03,175.95,360.21,484.60,563.09,586.68,592.86,597.81,162.33
Input Sequence Length (tokens),1024.00,1024.00,1024.00,8192.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Inter Chunk Latency (ms),42.88,0.00,320.64,2809944.44,0.00,24.68,34.34,38.56,42.68,46.92,50.64,56.26,90.53,13.59
Inter Token Latency (ms),42.88,42.50,43.27,343.05,42.50,42.50,42.50,42.51,42.89,43.24,43.26,43.26,43.27,0.37
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,65536.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,65536.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),23.32,23.11,23.53,186.57,23.11,23.11,23.12,23.13,23.32,23.52,23.53,23.53,23.53,0.20
Prefill Throughput Per User (tokens/sec/user),2926.18,1684.92,5729.37,23409.43,1690.21,1711.36,1737.80,1818.38,2118.23,3256.07,5728.86,5729.12,5729.32,1637.45
Request Latency (ms),351680.98,348657.41,354680.16,2813447.80,348660.59,348673.31,348689.20,348705.96,351677.65,354669.27,354679.43,354679.79,354680.08,2981.01
Time to First Output Token (ms),437.92,178.73,607.74,3503.37,178.73,178.74,178.74,360.49,489.09,563.33,589.49,598.62,605.92,161.69
Time to First Token (ms),437.92,178.73,607.74,3503.37,178.73,178.74,178.74,360.49,489.09,563.33,589.49,598.62,605.92,161.69
Time to Second Token (ms),95.11,27.55,257.61,760.91,28.05,30.08,32.60,34.84,35.15,166.26,197.12,227.37,251.56,83.70
Tokens In Flight (tokens),21297.96,0.00,36859.00,,,,,,21728.00,,33996.00,35432.00,36572.00,9451.44
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,65536.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),1024.00,1024.00,1024.00,8192.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Total Tokens (tokens),9216.00,9216.00,9216.00,73728.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,0.00

Metric,Value
Benchmark Duration (sec),703.46
Input Token Throughput (tokens/sec),11.64
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),93.16
Request Count,8.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),8192.00
Total Output Sequence Length (tokens),65536.00
Total Output Tokens (tokens),65536.00
Total Token Throughput (tokens/sec),104.80
Total Usage Completion Tokens (tokens),65536.00
Total Usage Prompt Tokens (tokens),8192.00
Total Usage Total Tokens (tokens),73728.00
