Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Token Throughput Per User (tokens/sec/user),25.23,24.90,25.42,100.93,24.91,24.95,25.00,25.14,25.30,25.39,25.41,25.42,25.42,0.20
Prefill Throughput Per User (tokens/sec/user),2174.02,1435.84,3826.96,8696.08,1438.45,1448.88,1461.91,1501.01,1716.64,2389.65,3252.03,3539.50,3769.47,970.91
Request Latency (ms),41650.09,41616.71,41676.20,166600.37,41617.56,41620.94,41625.17,41637.85,41653.73,41665.96,41672.11,41674.16,41675.79,22.24
Time to First Output Token (ms),1102.61,539.07,1436.79,4410.45,555.29,620.18,701.29,944.62,1217.30,1375.29,1412.19,1424.49,1434.33,351.20
Time to First Token (ms),1102.61,539.07,1436.79,4410.45,555.29,620.18,701.29,944.62,1217.30,1375.29,1412.19,1424.49,1434.33,351.20
Time to Second Token (ms),165.66,36.00,274.72,662.62,37.38,42.90,49.80,70.51,175.95,271.10,273.27,274.00,274.58,107.90
Tokens In Flight (tokens),10235.82,0.00,12340.97,,,,,,10245.73,,11930.97,12137.98,12298.77,1238.11
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,4096.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Prompt Tokens (tokens),2063.00,2063.00,2063.00,8252.00,2063.00,2063.00,2063.00,2063.00,2063.00,2063.00,2063.00,2063.00,2063.00,0.00
Usage Total Tokens (tokens),3087.00,3087.00,3087.00,12348.00,3087.00,3087.00,3087.00,3087.00,3087.00,3087.00,3087.00,3087.00,3087.00,0.00

Metric,Value
Benchmark Duration (sec),41.68
Input Token Throughput (tokens/sec),197.98
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),98.27
Request Count,4.00
Request Throughput (requests/sec),0.10
Total Input Sequence Length (tokens),8252.00
Total Output Sequence Length (tokens),4096.00
Total Output Tokens (tokens),4096.00
Total Token Throughput (tokens/sec),296.24
Total Usage Completion Tokens (tokens),4096.00
Total Usage Prompt Tokens (tokens),8252.00
Total Usage Total Tokens (tokens),12348.00
