Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),90084.21,89153.72,91014.69,180168.41,89172.33,89246.77,89339.82,89618.96,90084.21,90549.45,90828.59,90921.64,90996.08,930.49
HTTP Receiving (ms),85074.73,83825.27,86324.19,170149.46,83850.26,83950.22,84075.16,84450.00,85074.73,85699.46,86074.30,86199.24,86299.20,1249.46
HTTP Sending (ms),0.17,0.14,0.21,0.35,0.14,0.14,0.14,0.16,0.17,0.19,0.21,0.21,0.21,0.04
HTTP Total Time (ms),90084.21,89153.72,91014.69,180168.41,89172.33,89246.77,89339.82,89618.96,90084.21,90549.45,90828.59,90921.64,90996.08,930.49
HTTP Waiting (TTFB) (ms),5009.30,4690.29,5328.31,10018.60,4696.67,4722.19,4754.09,4849.79,5009.30,5168.80,5264.51,5296.41,5321.93,319.01
Input Sequence Length (tokens),8192.00,8192.00,8192.00,16384.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Inter Chunk Latency (ms),20.72,0.00,463.15,170149.45,0.00,0.00,7.80,16.30,19.97,23.41,30.23,38.73,68.31,14.35
Inter Token Latency (ms),10.39,10.24,10.54,20.78,10.24,10.25,10.27,10.31,10.39,10.47,10.51,10.53,10.54,0.15
OSL Mismatch Diff % (%),-0.02,-0.02,-0.02,-0.05,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0.00
Output Sequence Length (tokens),8190.00,8190.00,8190.00,16380.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,0.00
Output Token Count (tokens),6733.00,6031.00,7435.00,13466.00,6045.04,6101.20,6171.40,6382.00,6733.00,7084.00,7294.60,7364.80,7420.96,702.00
Output Token Throughput Per User (tokens/sec/user),96.28,94.86,97.69,192.55,94.89,95.00,95.15,95.57,96.28,96.98,97.41,97.55,97.66,1.41
Prefill Throughput Per User (tokens/sec/user),1641.93,1537.38,1746.48,3283.86,1539.48,1547.84,1558.29,1589.66,1641.93,1694.21,1725.57,1736.02,1744.39,104.55
Reasoning Token Count (tokens),1457.00,755.00,2159.00,2914.00,769.04,825.20,895.40,1106.00,1457.00,1808.00,2018.60,2088.80,2144.96,702.00
Request Latency (ms),90084.28,89153.78,91014.78,180168.56,89172.39,89246.83,89339.88,89619.03,90084.28,90549.53,90828.68,90921.73,90996.17,930.50
Time to First Output Token (ms),21045.54,13509.89,28581.18,42091.08,13660.61,14263.46,15017.02,17277.72,21045.54,24813.36,27074.05,27827.62,28430.47,7535.65
Time to First Token (ms),5009.56,4690.58,5328.53,10019.11,4696.96,4722.48,4754.38,4850.07,5009.56,5169.04,5264.73,5296.63,5322.15,318.97
Time to Second Token (ms),16.99,14.46,19.52,33.98,14.51,14.72,14.97,15.73,16.99,18.25,19.01,19.27,19.47,2.53
Tokens In Flight (tokens),12054.77,0.00,16382.00,,,,,,12015.32,,15497.66,15939.83,16290.92,2477.80

Metric,Value
Benchmark Duration (sec),180.20
Input Token Throughput (tokens/sec),90.91
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),90.89
Request Count,2.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),16384.00
Total Output Sequence Length (tokens),16380.00
Total Output Tokens (tokens),13466.00
Total Reasoning Tokens (tokens),2914.00
Total Token Throughput (tokens/sec),181.80
