Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to First Output Token (ms),6187.49,132.67,11639.76,3167994.66,812.42,908.24,1706.57,3337.06,6139.60,8952.41,10958.73,11227.58,11606.53,3283.85
Time to First Token (ms),6187.49,132.67,11639.76,3167994.66,812.42,908.24,1706.57,3337.06,6139.60,8952.41,10958.73,11227.58,11606.53,3283.85
Time to Second Token (ms),5513.73,107.48,11603.86,2823029.18,108.71,386.75,756.74,2679.08,5514.39,8358.67,10028.94,10824.83,10933.08,3303.35
Tokens In Flight (tokens),139832.59,0.00,163585.00,,,,,,132875.00,,157917.00,160768.00,163072.00,11333.59
Usage Completion Tokens (tokens),128.00,128.00,128.00,65536.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Usage Prompt Tokens (tokens),512.00,512.00,512.00,262144.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,0.00
Usage Total Tokens (tokens),640.00,640.00,640.00,327680.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,0.00

Metric,Value
Benchmark Duration (sec),49.14
Input Token Throughput (tokens/sec),5333.86
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),1333.47
Request Count,512.00
Request Throughput (requests/sec),10.42
Total Input Sequence Length (tokens),262144.00
Total Output Sequence Length (tokens),65536.00
Total Output Tokens (tokens),65536.00
Total Token Throughput (tokens/sec),6667.33
Total Usage Completion Tokens (tokens),65536.00
Total Usage Prompt Tokens (tokens),262144.00
Total Usage Total Tokens (tokens),327680.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
