Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Reasoning Token Count (tokens),1702.38,693.00,3664.00,13619.00,704.13,748.65,804.30,982.50,1543.00,2097.00,2676.30,3170.15,3565.23,904.05
Request Latency (ms),216332.94,193194.31,223989.65,1730663.52,194341.24,198928.96,204663.61,212876.07,221700.49,222969.56,223890.20,223939.92,223979.71,10004.77
Time to First Output Token (ms),58714.86,13378.96,111426.59,469718.84,14955.88,21263.57,29148.17,44048.18,53403.12,76442.70,89618.65,100522.62,109245.80,28207.03
Time to First Token (ms),15831.96,5045.53,20275.12,126655.71,5392.45,6780.11,8514.69,13941.34,17764.66,20274.73,20275.04,20275.08,20275.11,5361.49
Time to Second Token (ms),30.53,0.00,38.26,244.27,1.98,9.89,19.77,30.74,34.88,38.20,38.25,38.26,38.26,12.12
Tokens In Flight (tokens),38018.89,0.00,66094.29,,,,,,39886.32,,60324.12,62610.35,65396.51,17668.58

Metric,Value
Benchmark Duration (sec),223.99
Input Token Throughput (tokens/sec),36.57
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),292.48
Request Count,8.00
Request Throughput (requests/sec),0.04
Total Input Sequence Length (tokens),8192.00
Total Output Sequence Length (tokens),65518.00
Total Output Tokens (tokens),51899.00
Total Reasoning Tokens (tokens),13619.00
Total Token Throughput (tokens/sec),329.05
