Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Sending (ms),34.16,0.20,89.74,1093.16,8.02,25.73,26.17,27.96,30.39,32.24,34.55,81.37,87.39,17.12
HTTP Total Time (ms),434975.10,313651.10,497733.36,13919203.25,320084.98,342640.88,353877.02,393618.09,450865.54,483184.82,490566.57,493489.00,496683.54,53771.35
HTTP Waiting (TTFB) (ms),76499.39,5147.98,149666.63,2447980.32,6264.44,11095.24,17416.94,35358.75,75381.15,116394.81,137310.11,143390.79,148420.78,45573.96
Input Sequence Length (tokens),8192.03,8192.00,8193.00,262145.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.69,0.17
Inter Chunk Latency (ms),84.53,0.00,526.63,11469052.87,1.73,44.47,57.84,74.98,87.93,94.33,101.76,114.42,173.45,24.88
Inter Token Latency (ms),43.76,37.67,48.82,1400.44,38.32,40.38,41.16,42.81,43.86,44.86,45.54,46.83,48.20,2.10
OSL Mismatch Diff % (%),-0.02,-0.07,0.00,-0.54,-0.06,-0.04,-0.02,-0.02,-0.02,0.00,0.00,0.00,0.00,0.02
Output Sequence Length (tokens),8190.62,8186.00,8192.00,262100.00,8186.93,8189.00,8190.00,8190.00,8190.50,8192.00,8192.00,8192.00,8192.00,1.27
Output Token Count (tokens),6450.43,1341.00,7695.00,135459.00,1467.00,1971.00,4310.00,6691.00,7014.00,7224.00,7536.00,7617.00,7679.40,1695.02
Output Token Throughput Per User (tokens/sec/user),22.90,20.48,26.54,732.94,20.75,21.35,21.96,22.29,22.80,23.36,24.30,24.77,26.11,1.14
Prefill Throughput Per User (tokens/sec/user),229.90,54.73,1591.22,7356.94,55.19,57.13,59.65,70.36,108.82,232.19,471.19,765.59,1387.34,309.07
Reasoning Token Count (tokens),3957.53,495.00,8192.00,126641.00,519.49,618.55,699.60,1114.25,1507.00,8192.00,8192.00,8192.00,8192.00,3358.15
Request Latency (ms),434941.84,313651.18,497702.04,13918138.99,320077.34,342615.75,353844.71,393588.24,450834.96,483098.49,490537.69,493459.13,496653.97,53767.94
Time to First Output Token (ms),148494.76,27275.26,358285.19,3118389.98,28522.71,33512.53,43446.39,91355.47,131545.52,188501.35,252641.05,297599.25,346148.00,83564.43
Time to First Token (ms),76533.94,5148.26,149700.87,2449086.12,6272.60,11121.37,17450.32,35389.79,75411.94,116469.29,137338.26,143421.66,148455.41,45576.35
Time to Second Token (ms),62.32,0.00,163.16,1994.34,0.00,2.83,27.59,43.13,61.73,83.64,97.86,102.85,144.53,32.55
Tokens In Flight (tokens),324086.27,0.00,432989.44,,,,,,324926.26,,417836.85,423336.35,429810.92,77491.07

Metric,Value
Benchmark Duration (sec),497.70
Input Token Throughput (tokens/sec),526.69
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),526.60
Request Count,32.00
Request Throughput (requests/sec),0.06
Total Input Sequence Length (tokens),262145.00
Total Output Sequence Length (tokens),262100.00
Total Output Tokens (tokens),135459.00
Total Reasoning Tokens (tokens),126641.00
Total Token Throughput (tokens/sec),1053.30


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
