Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),79017.31,78897.07,79137.55,158034.62,78899.48,78909.10,78921.12,78957.19,79017.31,79077.43,79113.50,79125.53,79135.14,120.24
HTTP Receiving (ms),74104.37,73979.82,74228.92,148208.74,73982.31,73992.28,74004.73,74042.10,74104.37,74166.64,74204.01,74216.46,74226.43,124.55
HTTP Sending (ms),5.06,0.25,9.88,10.13,0.34,0.73,1.21,2.66,5.06,7.47,8.92,9.40,9.78,4.82
HTTP Total Time (ms),79022.01,78906.47,79137.55,158044.02,78908.78,78918.03,78929.58,78964.24,79022.01,79079.78,79114.44,79126.00,79135.24,115.54
HTTP Waiting (TTFB) (ms),4907.88,4907.37,4908.38,9815.75,4907.38,4907.42,4907.47,4907.62,4907.88,4908.13,4908.28,4908.33,4908.37,0.51
Input Sequence Length (tokens),1024.00,1024.00,1024.00,2048.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Inter Chunk Latency (ms),32.92,0.00,134.89,148203.44,12.61,24.89,28.54,31.04,32.82,34.64,37.33,40.02,52.74,6.88
Inter Token Latency (ms),9.07,9.06,9.09,18.15,9.06,9.06,9.06,9.06,9.07,9.08,9.09,9.09,9.09,0.02
OSL Mismatch Diff % (%),-0.29,-0.29,-0.28,-0.57,-0.29,-0.29,-0.29,-0.29,-0.29,-0.28,-0.28,-0.28,-0.28,0.01
Output Sequence Length (tokens),8168.50,8168.00,8169.00,16337.00,8168.01,8168.05,8168.10,8168.25,8168.50,8168.75,8168.90,8168.95,8168.99,0.50
Output Token Count (tokens),7441.50,7179.00,7704.00,14883.00,7184.25,7205.25,7231.50,7310.25,7441.50,7572.75,7651.50,7677.75,7698.75,262.50
Output Token Throughput Per User (tokens/sec/user),110.22,110.03,110.41,220.44,110.03,110.05,110.07,110.12,110.22,110.32,110.37,110.39,110.41,0.19
Prefill Throughput Per User (tokens/sec/user),208.42,208.23,208.61,416.84,208.24,208.25,208.27,208.33,208.42,208.51,208.57,208.59,208.60,0.19
Reasoning Token Count (tokens),727.00,465.00,989.00,1454.00,470.24,491.20,517.40,596.00,727.00,858.00,936.60,962.80,983.76,262.00
Request Latency (ms),79014.86,78894.17,79135.55,158029.72,78896.58,78906.24,78918.31,78954.52,79014.86,79075.21,79111.41,79123.48,79133.14,120.69
Time to First Output Token (ms),13449.66,10115.19,16784.13,26899.33,10181.88,10448.64,10782.09,11782.43,13449.66,15116.90,16117.24,16450.69,16717.44,3334.47
Time to First Token (ms),4913.14,4908.73,4917.55,9826.28,4908.81,4909.17,4909.61,4910.93,4913.14,4915.35,4916.67,4917.11,4917.46,4.41
Time to Second Token (ms),31.32,31.28,31.35,62.64,31.28,31.29,31.29,31.30,31.32,31.34,31.35,31.35,31.35,0.04
Tokens In Flight (tokens),9707.70,0.00,18348.80,,,,,,9669.65,,16621.68,17485.24,18174.64,4957.62

Metric,Value
Benchmark Duration (sec),79.14
Input Token Throughput (tokens/sec),25.87
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),206.39
Request Count,2.00
Request Throughput (requests/sec),0.03
Total Input Sequence Length (tokens),2048.00
Total Output Sequence Length (tokens),16337.00
Total Output Tokens (tokens),14883.00
Total Reasoning Tokens (tokens),1454.00
Total Token Throughput (tokens/sec),232.26
