Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Input Token Throughput (tokens/sec),255.36
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),254.96
Request Count,4.00
Request Throughput (requests/sec),0.03
Total Input Sequence Length (tokens),32768.00
Total Output Sequence Length (tokens),32716.00
Total Output Tokens (tokens),25432.00
Total Reasoning Tokens (tokens),7284.00
Total Token Throughput (tokens/sec),510.32
