Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),286.81,286.81,286.81,286.81,286.81,286.81,286.81,286.81,286.81,286.81,286.81,286.81,286.81,0.00
HTTP Data Sent (KB),4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),14413.47,14413.47,14413.47,14413.47,14413.47,14413.47,14413.47,14413.47,14413.47,14413.47,14413.47,14413.47,14413.47,0.00
HTTP Receiving (ms),14203.69,14203.69,14203.69,14203.69,14203.69,14203.69,14203.69,14203.69,14203.69,14203.69,14203.69,14203.69,14203.69,0.00
HTTP Sending (ms),1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,0.00
HTTP Total Time (ms),14414.74,14414.74,14414.74,14414.74,14414.74,14414.74,14414.74,14414.74,14414.74,14414.74,14414.74,14414.74,14414.74,0.00
HTTP Waiting (TTFB) (ms),208.16,208.16,208.16,208.16,208.16,208.16,208.16,208.16,208.16,208.16,208.16,208.16,208.16,0.00
Input Sequence Length (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Inter Chunk Latency (ms),13.88,0.00,51.36,14203.63,0.00,5.91,10.19,12.58,13.84,15.04,16.86,20.42,34.58,5.06
Inter Token Latency (ms),13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Count (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),72.02,72.02,72.02,72.02,72.02,72.02,72.02,72.02,72.02,72.02,72.02,72.02,72.02,0.00
Prefill Throughput Per User (tokens/sec/user),4889.82,4889.82,4889.82,4889.82,4889.82,4889.82,4889.82,4889.82,4889.82,4889.82,4889.82,4889.82,4889.82,0.00
Request Latency (ms),14413.66,14413.66,14413.66,14413.66,14413.66,14413.66,14413.66,14413.66,14413.66,14413.66,14413.66,14413.66,14413.66,0.00
Time to First Output Token (ms),210.03,210.03,210.03,210.03,210.03,210.03,210.03,210.03,210.03,210.03,210.03,210.03,210.03,0.00
Time to First Token (ms),210.03,210.03,210.03,210.03,210.03,210.03,210.03,210.03,210.03,210.03,210.03,210.03,210.03,0.00
Time to Second Token (ms),12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,0.00
Tokens In Flight (tokens),1531.37,0.00,2051.00,,,,,,1533.00,,1946.00,1998.00,2040.00,300.77
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,0.00

Metric,Value
Benchmark Duration (sec),14.41
Input Token Throughput (tokens/sec),71.23
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),71.02
Request Count,1.00
Request Throughput (requests/sec),0.07
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),1024.00
Total Output Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),142.25
Total Usage Completion Tokens (tokens),1024.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),2051.00
