Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,8192.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),60.53,51.30,70.34,484.22,51.61,52.84,54.38,55.86,59.58,65.25,68.13,69.23,70.12,6.02
Prefill Throughput Per User (tokens/sec/user),542.04,202.91,1594.02,4336.33,204.37,210.21,217.50,241.24,307.02,627.76,1126.62,1360.32,1547.28,456.92
Reasoning Token Count (tokens),1024.00,1024.00,1024.00,8192.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Request Latency (ms),41261.79,19682.90,57322.34,330094.34,19990.08,21218.80,22754.70,29524.86,44800.22,53567.66,55680.44,56501.39,57158.15,13650.78
Time to First Token (ms),24192.93,5139.20,40371.87,193543.43,5398.52,6435.80,7732.41,13842.00,26955.62,34020.74,37740.25,39056.06,40108.71,12249.55
Time to Second Token (ms),20.44,0.14,40.06,163.49,0.29,0.90,1.65,4.47,20.39,37.17,38.74,39.40,39.93,17.12
Tokens In Flight (tokens),48393.21,0.00,67504.69,,,,,,50059.31,,66591.76,67041.11,67405.74,16718.03

Metric,Value
Benchmark Duration (sec),57.32
Input Token Throughput (tokens/sec),1143.19
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),142.90
Request Count,8.00
Request Throughput (requests/sec),0.14
Total Input Sequence Length (tokens),65536.00
Total Output Sequence Length (tokens),8192.00
Total Reasoning Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),1286.09
