Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Inter Token Latency (ms),17.36,15.76,20.75,138.86,15.83,16.09,16.42,16.78,17.03,17.29,18.54,19.64,20.53,1.37
OSL Mismatch Diff % (%),-0.15,-0.37,0.00,-1.20,-0.37,-0.36,-0.36,-0.29,-0.10,-0.01,0.00,0.00,0.00,0.15
Output Sequence Length (tokens),8179.75,8162.00,8192.00,65438.00,8162.07,8162.35,8162.70,8168.25,8184.00,8191.25,8192.00,8192.00,8192.00,12.17
Output Token Count (tokens),7015.00,5913.00,7500.00,42090.00,5956.35,6129.75,6346.50,6894.50,7238.50,7374.75,7460.00,7480.00,7496.00,542.95
Output Token Throughput Per User (tokens/sec/user),57.93,48.20,63.44,463.47,48.81,51.22,54.24,57.85,58.72,59.59,60.95,62.19,63.19,4.09
Prefill Throughput Per User (tokens/sec/user),511.84,208.91,1283.69,4094.70,211.40,221.38,233.85,281.78,376.93,598.21,922.60,1103.14,1247.58,337.50
Reasoning Token Count (tokens),2918.50,688.00,8192.00,23348.00,691.78,706.90,725.80,879.25,1171.00,3748.25,8192.00,8192.00,8192.00,3080.86
Request Latency (ms),164034.69,135429.23,189952.07,1312277.48,136770.87,142137.42,148845.61,155289.52,165061.54,171561.46,180789.17,185370.62,189035.78,15229.85
Time to First Output Token (ms),45564.26,13559.94,63353.39,273385.58,15064.96,21085.04,28610.14,44212.57,48564.68,54576.93,59517.96,61435.68,62969.85,15701.75
Time to First Token (ms),22064.92,6381.61,39213.84,176519.37,6681.72,7882.14,9382.68,14009.93,21893.29,29259.30,35213.25,37213.54,38813.78,10543.43
Time to Second Token (ms),76.32,50.81,114.41,610.59,51.21,52.84,54.87,61.88,72.69,83.70,105.88,110.14,113.55,20.59
Tokens In Flight (tokens),80709.50,0.00,116471.23,,,,,,83858.63,,108136.86,112290.11,115635.00,26098.08

Metric,Value
Benchmark Duration (sec),189.95
Input Token Throughput (tokens/sec),344.99
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),344.47
Request Count,8.00
Request Throughput (requests/sec),0.04
Total Input Sequence Length (tokens),65536.00
Total Output Sequence Length (tokens),65438.00
Total Output Tokens (tokens),42090.00
Total Reasoning Tokens (tokens),23348.00
Total Token Throughput (tokens/sec),689.46
