Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connecting (ms),10.86,10.86,10.86,10.86,10.86,10.86,10.86,10.86,10.86,10.86,10.86,10.86,10.86,0.00
HTTP Connection Overhead (ms),10.86,10.86,10.86,10.86,10.86,10.86,10.86,10.86,10.86,10.86,10.86,10.86,10.86,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,0.00
HTTP Data Sent (KB),4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),162152.67,162152.67,162152.67,162152.67,162152.67,162152.67,162152.67,162152.67,162152.67,162152.67,162152.67,162152.67,162152.67,0.00
HTTP Receiving (ms),161949.32,161949.32,161949.32,161949.32,161949.32,161949.32,161949.32,161949.32,161949.32,161949.32,161949.32,161949.32,161949.32,0.00
HTTP Sending (ms),11.30,11.30,11.30,11.30,11.30,11.30,11.30,11.30,11.30,11.30,11.30,11.30,11.30,0.00
HTTP Total Time (ms),162163.53,162163.53,162163.53,162163.53,162163.53,162163.53,162163.53,162163.53,162163.53,162163.53,162163.53,162163.53,162163.53,0.00
HTTP Waiting (TTFB) (ms),192.05,192.05,192.05,192.05,192.05,192.05,192.05,192.05,192.05,192.05,192.05,192.05,192.05,0.00
Input Sequence Length (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Inter Chunk Latency (ms),19.77,0.00,167.47,161949.26,0.00,0.00,8.01,17.09,19.48,21.28,24.98,36.10,63.90,12.74
Inter Token Latency (ms),19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,0.00
Prefill Throughput Per User (tokens/sec/user),5043.77,5043.77,5043.77,5043.77,5043.77,5043.77,5043.77,5043.77,5043.77,5043.77,5043.77,5043.77,5043.77,0.00
Request Latency (ms),162152.88,162152.88,162152.88,162152.88,162152.88,162152.88,162152.88,162152.88,162152.88,162152.88,162152.88,162152.88,162152.88,0.00
Time to First Output Token (ms),203.62,203.62,203.62,203.62,203.62,203.62,203.62,203.62,203.62,203.62,203.62,203.62,203.62,0.00
Time to First Token (ms),203.62,203.62,203.62,203.62,203.62,203.62,203.62,203.62,203.62,203.62,203.62,203.62,203.62,0.00
Time to Second Token (ms),18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,0.00
Tokens In Flight (tokens),5231.98,0.00,9219.00,,,,,,5289.00,,8457.00,8838.00,9143.00,2365.79
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,0.00

Metric,Value
Benchmark Duration (sec),162.15
Input Token Throughput (tokens/sec),6.33
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),50.51
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),8192.00
Total Output Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),56.85
Total Usage Completion Tokens (tokens),8192.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),9219.00
