Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),882.58,882.58,882.58,882.58,882.58,882.58,882.58,882.58,882.58,882.58,882.58,882.58,882.58,0.00
HTTP Data Sent (KB),4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),67744.23,67744.23,67744.23,67744.23,67744.23,67744.23,67744.23,67744.23,67744.23,67744.23,67744.23,67744.23,67744.23,0.00
HTTP Receiving (ms),64544.96,64544.96,64544.96,64544.96,64544.96,64544.96,64544.96,64544.96,64544.96,64544.96,64544.96,64544.96,64544.96,0.00
HTTP Sending (ms),6.17,6.17,6.17,6.17,6.17,6.17,6.17,6.17,6.17,6.17,6.17,6.17,6.17,0.00
HTTP Total Time (ms),67749.95,67749.95,67749.95,67749.95,67749.95,67749.95,67749.95,67749.95,67749.95,67749.95,67749.95,67749.95,67749.95,0.00
HTTP Waiting (TTFB) (ms),3193.09,3193.09,3193.09,3193.09,3193.09,3193.09,3193.09,3193.09,3193.09,3193.09,3193.09,3193.09,3193.09,0.00
Input Sequence Length (tokens),1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,0.00
Inter Chunk Latency (ms),24.72,0.00,90.11,64541.83,9.52,18.65,21.18,23.16,24.56,25.97,28.40,30.97,42.33,5.24
Inter Token Latency (ms),7.90,7.90,7.90,7.90,7.90,7.90,7.90,7.90,7.90,7.90,7.90,7.90,7.90,0.00
OSL Mismatch Diff % (%),-0.20,-0.20,-0.20,-0.20,-0.20,-0.20,-0.20,-0.20,-0.20,-0.20,-0.20,-0.20,-0.20,0.00
Output Sequence Length (tokens),8176.00,8176.00,8176.00,8176.00,8176.00,8176.00,8176.00,8176.00,8176.00,8176.00,8176.00,8176.00,8176.00,0.00
Output Token Count (tokens),3285.00,3285.00,3285.00,3285.00,3285.00,3285.00,3285.00,3285.00,3285.00,3285.00,3285.00,3285.00,3285.00,0.00
Output Token Throughput Per User (tokens/sec/user),126.66,126.66,126.66,126.66,126.66,126.66,126.66,126.66,126.66,126.66,126.66,126.66,126.66,0.00
Prefill Throughput Per User (tokens/sec/user),321.30,321.30,321.30,321.30,321.30,321.30,321.30,321.30,321.30,321.30,321.30,321.30,321.30,0.00
Reasoning Token Count (tokens),4891.00,4891.00,4891.00,4891.00,4891.00,4891.00,4891.00,4891.00,4891.00,4891.00,4891.00,4891.00,4891.00,0.00
Request Latency (ms),67741.33,67741.33,67741.33,67741.33,67741.33,67741.33,67741.33,67741.33,67741.33,67741.33,67741.33,67741.33,67741.33,0.00
Time to First Output Token (ms),45926.43,45926.43,45926.43,45926.43,45926.43,45926.43,45926.43,45926.43,45926.43,45926.43,45926.43,45926.43,45926.43,0.00
Time to First Token (ms),3199.50,3199.50,3199.50,3199.50,3199.50,3199.50,3199.50,3199.50,3199.50,3199.50,3199.50,3199.50,3199.50,0.00
Time to Second Token (ms),11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,0.00
Tokens In Flight (tokens),4938.53,0.00,9204.00,,,,,,4942.73,,8355.50,8778.19,9116.33,2463.10

Metric,Value
Benchmark Duration (sec),67.74
Input Token Throughput (tokens/sec),15.17
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),120.67
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),1028.00
Total Output Sequence Length (tokens),8176.00
Total Output Tokens (tokens),3285.00
Total Reasoning Tokens (tokens),4891.00
Total Token Throughput (tokens/sec),135.84
