Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Duration (excl. conn) (ms),13322.13,13322.13,13322.13,13322.13,13322.13,13322.13,13322.13,13322.13,13322.13,13322.13,13322.13,13322.13,13322.13,0.00
HTTP Receiving (ms),9636.45,9636.45,9636.45,9636.45,9636.45,9636.45,9636.45,9636.45,9636.45,9636.45,9636.45,9636.45,9636.45,0.00
HTTP Sending (ms),7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,0.00
HTTP Total Time (ms),13329.43,13329.43,13329.43,13329.43,13329.43,13329.43,13329.43,13329.43,13329.43,13329.43,13329.43,13329.43,13329.43,0.00
HTTP Waiting (TTFB) (ms),3677.93,3677.93,3677.93,3677.93,3677.93,3677.93,3677.93,3677.93,3677.93,3677.93,3677.93,3677.93,3677.93,0.00
Input Sequence Length (tokens),8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,0.00
Inter Chunk Latency (ms),24.96,0.00,78.09,9632.78,8.43,16.07,19.45,23.49,24.87,26.43,28.99,33.17,48.29,6.40
Inter Token Latency (ms),9.42,9.42,9.42,9.42,9.42,9.42,9.42,9.42,9.42,9.42,9.42,9.42,9.42,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),106.20,106.20,106.20,106.20,106.20,106.20,106.20,106.20,106.20,106.20,106.20,106.20,106.20,0.00
Prefill Throughput Per User (tokens/sec/user),2223.60,2223.60,2223.60,2223.60,2223.60,2223.60,2223.60,2223.60,2223.60,2223.60,2223.60,2223.60,2223.60,0.00
Reasoning Token Count (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Request Latency (ms),13318.69,13318.69,13318.69,13318.69,13318.69,13318.69,13318.69,13318.69,13318.69,13318.69,13318.69,13318.69,13318.69,0.00
Time to First Token (ms),3685.91,3685.91,3685.91,3685.91,3685.91,3685.91,3685.91,3685.91,3685.91,3685.91,3685.91,3685.91,3685.91,0.00
Time to Second Token (ms),22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,0.00
Tokens In Flight (tokens),8562.72,0.00,9220.00,,,,,,8512.38,,9076.89,9148.44,9204.10,372.91

Metric,Value
Benchmark Duration (sec),13.32
Input Token Throughput (tokens/sec),615.01
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),76.84
Request Count,1.00
Request Throughput (requests/sec),0.08
Total Input Sequence Length (tokens),8196.00
Total Output Sequence Length (tokens),1024.00
Total Reasoning Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),691.85
