Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Chunks Sent,1.00,1.00,1.00,8.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.50,0.00,1.44,3.96,0.00,0.00,0.00,0.00,0.00,1.26,1.32,1.38,1.42,0.64
HTTP Connection Overhead (ms),0.50,0.00,1.44,3.96,0.00,0.00,0.00,0.00,0.00,1.26,1.32,1.38,1.42,0.64
HTTP Connection Reused (ratio),0.62,0.00,1.00,5.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.48
HTTP Data Received (KB),286.52,286.04,287.10,2292.15,286.06,286.13,286.21,286.42,286.52,286.58,286.79,286.94,287.07,0.28
HTTP Data Sent (KB),4.51,4.15,4.87,36.12,4.17,4.24,4.33,4.42,4.50,4.59,4.76,4.82,4.86,0.20
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),23627.10,23441.86,23788.77,189016.77,23444.38,23454.43,23467.00,23478.69,23627.44,23786.51,23788.72,23788.74,23788.76,157.81
HTTP Receiving (ms),23014.70,22838.88,23322.29,184117.58,22838.92,22839.12,22839.35,22901.19,22986.91,23096.72,23193.65,23257.97,23309.43,152.63
HTTP Sending (ms),0.75,0.16,1.84,6.03,0.16,0.16,0.16,0.17,0.21,1.64,1.70,1.77,1.83,0.74
HTTP Total Time (ms),23627.59,23441.86,23790.14,189020.73,23444.38,23454.43,23467.00,23478.69,23627.44,23787.79,23790.06,23790.10,23790.13,158.31
HTTP Waiting (TTFB) (ms),611.64,303.14,800.35,4893.16,313.56,355.25,407.37,529.93,640.28,725.97,799.98,800.17,800.31,159.87
Input Sequence Length (tokens),1024.00,1024.00,1024.00,8192.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Inter Chunk Latency (ms),22.50,0.00,248.23,184117.40,0.60,15.91,18.88,20.88,22.41,23.78,25.60,28.03,43.00,6.94
Inter Token Latency (ms),22.50,22.33,22.80,179.98,22.33,22.33,22.33,22.39,22.47,22.58,22.67,22.74,22.79,0.15
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,8192.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Count (tokens),1024.00,1024.00,1024.00,8192.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),44.45,43.86,44.79,355.61,43.89,43.99,44.11,44.29,44.50,44.67,44.79,44.79,44.79,0.29
Prefill Throughput Per User (tokens/sec/user),1835.83,1276.05,3374.60,14686.65,1276.13,1276.47,1276.89,1411.40,1598.64,1946.98,2597.24,2985.92,3296.86,655.11
Request Latency (ms),23627.22,23441.95,23788.96,189017.80,23444.46,23454.52,23467.09,23478.77,23627.51,23786.72,23788.95,23788.96,23788.96,157.86
Time to First Output Token (ms),612.55,303.44,802.48,4900.39,313.86,355.54,407.63,530.17,640.55,727.86,801.95,802.22,802.43,160.50
Time to First Token (ms),612.55,303.44,802.48,4900.39,313.86,355.54,407.63,530.17,640.55,727.86,801.95,802.22,802.43,160.50
Time to Second Token (ms),99.95,20.00,248.23,799.63,20.05,20.27,20.53,32.67,67.55,134.38,242.19,245.21,247.63,88.15
Tokens In Flight (tokens),6101.90,0.00,8188.00,,,,,,6115.00,,7779.00,7983.00,8147.00,1219.82
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,8192.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Prompt Tokens (tokens),1024.00,1024.00,1024.00,8192.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Total Tokens (tokens),2048.00,2048.00,2048.00,16384.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,0.00

Metric,Value
Benchmark Duration (sec),47.28
Input Token Throughput (tokens/sec),173.25
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),173.25
Request Count,8.00
Request Throughput (requests/sec),0.17
Total Input Sequence Length (tokens),8192.00
Total Output Sequence Length (tokens),8192.00
Total Output Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),346.50
Total Usage Completion Tokens (tokens),8192.00
Total Usage Prompt Tokens (tokens),8192.00
Total Usage Total Tokens (tokens),16384.00
