Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Prefill Throughput Per User (tokens/sec/user),565.80,157.82,2399.02,9052.85,159.41,165.77,174.83,212.55,336.77,617.24,1169.75,1629.44,2245.10,572.92
Reasoning Token Count (tokens),4280.69,551.00,8192.00,68491.00,558.80,590.00,699.00,1020.00,2131.50,8191.25,8192.00,8192.00,8192.00,3475.84
Request Latency (ms),232642.41,200253.00,270036.90,3722278.52,200416.56,201070.81,204364.96,209394.17,230717.05,250552.26,268555.66,269701.72,269969.86,24270.43
Time to First Output Token (ms),58653.72,10352.79,91983.10,527883.52,12659.21,21884.89,33416.99,41241.50,67188.69,77886.05,84390.15,88186.62,91223.80,24876.84
Time to First Token (ms),26107.08,3414.73,51908.43,417713.24,3797.55,5328.82,7221.08,13379.25,24468.85,38612.77,46920.25,49458.43,51418.43,15248.37
Time to Second Token (ms),63.60,13.86,90.98,1017.55,15.48,21.94,31.27,60.45,67.47,79.26,84.14,87.65,90.31,20.95
Tokens In Flight (tokens),162343.23,0.00,238700.86,,,,,,163489.65,,222736.63,230550.44,237050.14,49046.41

Metric,Value
Benchmark Duration (sec),270.04
Input Token Throughput (tokens/sec),485.36
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),485.15
Request Count,16.00
Request Throughput (requests/sec),0.06
Total Input Sequence Length (tokens),131073.00
Total Output Sequence Length (tokens),131016.00
Total Output Tokens (tokens),62525.00
Total Reasoning Tokens (tokens),68491.00
Total Token Throughput (tokens/sec),970.51
